id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
4391,158,Boston,Fresh food,40,Bo,85,10,1538.08,8,9.7346835443038,153.808,700
4392,83,Honolulu,Fresh food,30,Bo,46,16,1105.19,4,13.3155421686747,69.074375,674
4393,231,Boston,Frozen food,48,Bo,95,14,1539.95,6,6.66645021645022,109.996428571429,1010
4394,16,Colorado Springs,Frozen food,9,Alekto,11,6,544.26,31,34.01625,90.71,530
4396,248,Columbus,Alcohol,43,Bo,105,30,1501.84,1,6.0558064516129,50.0613333333333,668
4397,54,Seattle,Baby,20,Bo,33,5,1061.48,5,19.657037037037,212.296,396
4398,105,Boston,Frozen food,35,Bo,71,16,1258.91,2,11.989619047619,78.681875,657
4399,145,Orlando,Baby,33,Bo,75,20,1216.89,2,8.39234482758621,60.8445,853
4400,125,Seattle,Alcohol,28,Bo,58,16,1166.24,7,9.32992,72.89,388
4401,38,Colorado Springs,Baby,19,Bo,29,14,776.34,4,20.43,55.4528571428571,563
4402,232,Seattle,Frozen food,45,Medeia,96,29,1349.54,1,5.81698275862069,46.5358620689655,578
4403,177,Seattle,Baby,40,Bo,90,35,1607.95,1,9.08446327683616,45.9414285714286,527
4405,3,Colorado Springs,Baby,3,Alekto,3,2,477.8,12,159.266666666667,238.9,792
4406,298,Seattle,Shoes,48,Bo,133,28,1701.52,4,5.70979865771812,60.7685714285714,981
4407,117,Seattle,Alcohol,35,Bo,62,14,1243.05,12,10.624358974359,88.7892857142857,601
4408,209,Colorado Springs,Clothes,45,Bo,87,11,1315.51,27,6.29430622009569,119.591818181818,737
4409,114,Seattle,Alcohol,35,Bo,73,19,1227.91,2,10.7711403508772,64.6268421052632,537
4410,46,Seattle,Baby,15,Nilima,23,18,899.81,12,19.5610869565217,49.9894444444444,721
4411,151,Columbus,Alcohol,34,Bo,72,15,1408,4,9.32450331125828,93.8666666666667,955
4412,114,Columbus,Alcohol,33,Bo,59,13,1210.55,7,10.6188596491228,93.1192307692308,680
4413,160,Seattle,Frozen food,43,Bo,63,23,1490.18,4,9.313625,64.7904347826087,737
4414,58,Columbus,Alcohol,23,Bo,36,10,1237.64,10,21.3386206896552,123.764,625
4415,204,Jersey,Packaged food,33,Veina,79,14,1497.71,5,7.34171568627451,106.979285714286,688
4416,54,Colorado Springs,Baby,24,Bo,36,12,837.19,18,15.5035185185185,69.7658333333333,749
4417,351,Seattle,Bakery,46,Bo,141,46,1798.54,2,5.12404558404558,39.0986956521739,670
4418,97,Boston,Shoes,24,Medeia,42,18,1215.38,1,12.5296907216495,67.5211111111111,520
4419,76,Columbus,Shoes,31,Bo,49,12,1058.28,19,13.9247368421053,88.19,489
4420,297,Columbus,Frozen food,46,Bo,93,23,1476.21,3,4.97040404040404,64.1830434782609,789
4421,89,Jersey,Baby,31,Bo,61,13,1056.69,2,11.8729213483146,81.2838461538462,675
4422,197,Jersey,Shoes,45,Bo,107,26,1467.93,1,7.45142131979695,56.4588461538462,813
4423,190,Seattle,Alcohol,36,Bo,76,33,1260.59,4,6.63468421052632,38.199696969697,714
4424,166,Denver,Shoes,46,Bo,92,11,1690.08,6,10.1812048192771,153.643636363636,680
4425,304,Orlando,Alcohol,51,Bo,125,29,1579.29,4,5.19503289473684,54.458275862069,737
4426,44,Boston,Pets,18,Bo,27,25,804.5,7,18.2840909090909,32.18,671
4427,104,Orlando,Shoes,29,Bo,62,12,1122.69,11,10.7950961538462,93.5575,735
4428,229,Orlando,Fresh food,44,Bo,95,8,1612.62,11,7.04200873362445,201.5775,577
4429,73,Orlando,Shoes,20,Veina,31,15,918.84,40,12.5868493150685,61.256,783
4430,299,Seattle,Fresh food,35,Bo,91,17,1644.44,5,5.49979933110368,96.7317647058824,615
4431,68,Seattle,Alcohol,33,Bo,44,5,902.59,38,13.2733823529412,180.518,726
4432,158,Seattle,Alcohol,42,Bo,83,20,1369.13,2,8.66537974683544,68.4565,691
4433,64,Columbus,Frozen food,27,Veina,38,13,842.8,5,13.16875,64.8307692307692,699
4434,20,San Diego,Shoes,11,Nilima,14,9,654.94,3,32.747,72.7711111111111,635
4435,304,San Diego,Shoes,44,Bo,128,26,1591.9,1,5.23651315789474,61.2269230769231,823
4436,302,Boston,Shoes,44,Bo,108,19,1602.76,2,5.30715231788079,84.3557894736842,578
4437,92,Orlando,Packaged food,27,Veina,54,19,1057.81,2,11.4979347826087,55.6742105263158,480
4438,121,Seattle,Shoes,41,Bo,63,18,1239.91,12,10.2471900826446,68.8838888888889,786
4440,111,Orlando,Frozen food,28,Nilima,48,18,1432.9,6,12.909009009009,79.6055555555556,801
4441,117,Colorado Springs,Shoes,32,Kellest,34,36,1190.15,2,10.1722222222222,33.0597222222222,846
4442,30,Jersey,Packaged food,13,Bo,20,10,652.84,5,21.7613333333333,65.284,716
4443,106,Columbus,Alcohol,37,Bo,70,12,1257.79,6,11.8659433962264,104.815833333333,431
4444,97,Boston,Clothes,26,Bo,43,29,1020.17,7,10.5172164948454,35.178275862069,531
4445,194,Seattle,Shoes,45,Bo,90,11,1387.57,25,7.15242268041237,126.142727272727,693
4446,249,Seattle,Packaged food,34,Bo,54,49,1304.12,2,5.2374297188755,26.614693877551,685
4447,234,Orlando,Alcohol,47,Bo,124,17,1410.37,2,6.02722222222222,82.9629411764706,640
4448,97,Orlando,Frozen food,30,Bo,50,8,1081.98,21,11.1544329896907,135.2475,569
4449,69,Denver,Baby,24,Veina,41,19,898.76,8,13.0255072463768,47.3031578947368,816
4450,69,Seattle,Bakery,26,Bo,46,4,1190.91,3,17.2595652173913,297.7275,489
4451,175,San Diego,Bakery,44,Veina,105,24,1535.31,2,8.7732,63.97125,502
4452,151,Seattle,Packaged food,28,Bo,68,18,1208.28,4,8.00185430463576,67.1266666666667,636
4453,140,Colorado Springs,Pets,32,Bo,65,16,1105.92,4,7.89942857142857,69.12,857
4454,59,Boston,Packaged food,26,Veina,42,16,886.74,4,15.0294915254237,55.42125,430
4455,293,Colorado Springs,Shoes,43,Nilima,109,39,1621.58,2,5.53440273037543,41.5789743589744,1010
4456,154,Denver,Frozen food,38,Bo,82,24,1321.61,1,8.58188311688312,55.0670833333333,506
4457,171,Boston,Frozen food,44,Bo,81,12,1481.3,9,8.66257309941521,123.441666666667,687
4458,289,Seattle,Shoes,48,Veina,123,18,1673.34,3,5.79010380622837,92.9633333333333,868
4459,89,Orlando,Clothes,27,Bo,44,4,1256.67,4,14.1198876404494,314.1675,767
4460,75,Orlando,Fresh food,18,Bo,44,14,1011.83,11,13.4910666666667,72.2735714285714,481
4461,226,Orlando,Baby,48,Nilima,118,32,1480.02,2,6.5487610619469,46.250625,449
4462,107,Jersey,Shoes,36,Bo,62,15,1345.54,6,12.5751401869159,89.7026666666667,632
4463,56,Jersey,Shoes,28,Veina,42,9,804.21,5,14.3608928571429,89.3566666666667,537
4464,114,Boston,Shoes,37,Bo,74,11,1171.57,3,10.2769298245614,106.506363636364,482
4465,123,Seattle,Shoes,37,Bo,76,16,1266.91,11,10.300081300813,79.181875,357
4466,107,San Diego,Frozen food,34,Bo,71,13,1039.86,5,9.71831775700934,79.9892307692308,513
4468,92,Honolulu,Shoes,34,Bo,50,9,1003.43,3,10.906847826087,111.492222222222,787
4470,176,Columbus,Baby,45,Bo,84,23,1327.74,3,7.54397727272727,57.7278260869565,573
4471,331,San Diego,Packaged food,49,Bo,107,25,1485.26,3,4.48719033232628,59.4104,655
4472,494,Seattle,Packaged food,47,Bo,144,58,1748.71,1,3.5398987854251,30.1501724137931,718
4473,77,Boston,Clothes,22,Veina,30,8,1035.07,11,13.4424675324675,129.38375,337
4474,164,Seattle,Baby,49,Bo,96,17,1345.39,15,8.20359756097561,79.1405882352941,666
4475,385,Columbus,Alcohol,61,Nilima,160,34,1831.01,1,4.75587012987013,53.8532352941176,678
4476,184,Colorado Springs,Baby,40,Veina,60,49,1381.78,1,7.50967391304348,28.1995918367347,696
4477,362,Colorado Springs,Fresh food,54,Bo,164,39,1674.69,2,4.62621546961326,42.9407692307692,588
4478,133,Columbus,Alcohol,39,Bo,65,21,1173.68,1,8.82466165413534,55.8895238095238,627
4479,111,Denver,Pets,29,Bo,53,10,1101.36,7,9.92216216216216,110.136,633
4480,41,Seattle,Frozen food,17,Nilima,27,6,803.27,3,19.5919512195122,133.878333333333,734
4481,62,San Diego,Alcohol,33,Nilima,45,6,945.39,39,15.2482258064516,157.565,594
4482,234,Orlando,Fresh food,45,Bo,108,10,1402.52,17,5.99367521367521,140.252,410
4483,118,Seattle,Shoes,33,Bo,43,13,1077.75,5,9.13347457627119,82.9038461538462,682
4484,167,Boston,Frozen food,34,Nilima,81,16,1350.02,3,8.08395209580838,84.37625,964
4485,386,Jersey,Fresh food,50,Bo,168,26,1762.32,1,4.56559585492228,67.7815384615385,915
4486,40,Columbus,Shoes,23,Medeia,27,12,862.85,5,21.57125,71.9041666666667,617
4487,69,Boston,Shoes,29,Bo,43,6,1000.11,8,14.494347826087,166.685,787
4488,267,Seattle,Shoes,54,Nilima,132,14,1750.98,2,6.55797752808989,125.07,770
4489,273,Seattle,Frozen food,52,Bo,132,18,1735.67,2,6.35776556776557,96.4261111111111,818
4490,69,Colorado Springs,Bakery,31,Veina,46,16,1000.42,5,14.4988405797101,62.52625,898
4491,256,Columbus,Baby,45,Veina,135,32,1796.62,3,7.018046875,56.144375,966
4492,184,Jersey,Baby,49,Moone,101,14,1389.62,1,7.55228260869565,99.2585714285714,954
4493,114,Columbus,Packaged food,39,Bo,74,26,1115.4,2,9.78421052631579,42.9,696
4494,305,Seattle,Packaged food,40,Bo,114,32,1671.73,5,5.48108196721311,52.2415625,696
4495,270,Honolulu,Packaged food,53,Bo,118,23,1514.98,1,5.61103703703704,65.8686956521739,848
4496,67,San Diego,Baby,29,Alekto,50,15,865.3,6,12.9149253731343,57.6866666666667,547
4497,357,Seattle,Baby,34,Bo,78,15,1690.7,2,4.73585434173669,112.713333333333,652
4498,156,Columbus,Alcohol,39,Nilima,90,19,1279.22,13,8.20012820512821,67.3273684210526,555
4500,41,Jersey,Bakery,17,Veina,27,6,958,18,23.3658536585366,159.666666666667,485
4501,171,Columbus,Shoes,48,Bo,104,30,1509.21,4,8.82578947368421,50.307,780
4502,93,Honolulu,Alcohol,34,Bo,67,6,1080.67,8,11.6201075268817,180.111666666667,833
4504,172,San Diego,Clothes,35,Bo,74,22,1231,3,7.15697674418605,55.9545454545455,662
4505,156,Seattle,Alcohol,36,Bo,86,7,1300.65,23,8.3375,185.807142857143,309
4506,205,Columbus,Clothes,42,Veina,99,18,1411.68,1,6.88624390243902,78.4266666666667,561
4507,198,Denver,Baby,41,Bo,100,41,1437.98,5,7.26252525252525,35.0726829268293,773
4508,257,Boston,Alcohol,42,Nilima,114,28,1528.45,5,5.94727626459144,54.5875,712
4509,163,Colorado Springs,Packaged food,37,Bo,79,24,1304.82,2,8.00503067484663,54.3675,760
4510,22,Columbus,Baby,14,Nilima,15,9,746.56,5,33.9345454545455,82.9511111111111,559
4511,24,Boston,Clothes,11,Veina,17,1,716.66,81,29.8608333333333,716.66,841
4512,120,Seattle,Alcohol,31,Bo,54,8,1107.85,5,9.23208333333333,138.48125,498
4513,108,Columbus,Baby,36,Bo,61,10,1114.83,2,10.3225,111.483,814
4514,271,Columbus,Shoes,50,Bo,98,29,1488.57,3,5.49287822878229,51.33,1057
4515,47,Columbus,Bakery,17,Veina,23,21,861.68,1,18.3336170212766,41.0323809523809,698
4516,95,Columbus,Baby,31,Bo,59,24,1103.63,1,11.6171578947368,45.9845833333333,724
4518,505,Colorado Springs,Baby,62,Veina,207,47,1933.89,1,3.82948514851485,41.1465957446809,720
4519,147,Orlando,Alcohol,38,Bo,69,15,1355.65,3,9.22210884353742,90.3766666666667,512
4520,151,Jersey,Bakery,28,Bo,100,18,1432.73,1,9.48827814569536,79.5961111111111,446
4521,232,Boston,Shoes,42,Bo,95,7,1512.78,2,6.52060344827586,216.111428571429,630
4522,285,Seattle,Shoes,53,Nilima,135,29,1722.06,1,6.04231578947368,59.3813793103448,984
4523,160,Columbus,Alcohol,38,Bo,84,23,1238.56,7,7.741,53.8504347826087,620
4524,26,Columbus,Bakery,14,Veina,25,5,793.38,16,30.5146153846154,158.676,654
4525,44,Columbus,Shoes,16,Nilima,26,18,790.67,4,17.9697727272727,43.9261111111111,543
4526,170,Orlando,Alcohol,40,Bo,99,25,1443.3,8,8.49,57.732,776
4527,243,Seattle,Shoes,49,Nilima,119,33,1679.24,1,6.91045267489712,50.8860606060606,675
4528,6,Colorado Springs,Alcohol,3,Veina,6,3,409.86,51,68.31,136.62,652
4529,53,Columbus,Clothes,22,Bo,22,3,869.97,55,16.4145283018868,289.99,698
4530,27,Honolulu,Baby,15,Veina,23,8,819.87,3,30.3655555555556,102.48375,771
4531,46,Columbus,Shoes,22,Nilima,34,8,817.28,3,17.7669565217391,102.16,767
4532,365,Seattle,Alcohol,44,Bo,116,36,1695.87,3,4.64621917808219,47.1075,890
4533,100,Columbus,Baby,30,Bo,62,14,1198.1,14,11.981,85.5785714285714,190
4534,193,Colorado Springs,Frozen food,36,Bo,84,13,1513,2,7.83937823834197,116.384615384615,783
4535,335,Colorado Springs,Alcohol,52,Bo,122,28,1637.56,1,4.88823880597015,58.4842857142857,946
4536,177,San Diego,Frozen food,40,Nilima,98,23,1436.58,2,8.11627118644068,62.46,539
4538,24,Colorado Springs,Shoes,16,Nilima,18,2,673.58,29,28.0658333333333,336.79,922
4539,26,Orlando,Baby,14,Veina,22,5,822.54,18,31.6361538461538,164.508,319
4540,116,Seattle,Packaged food,24,Veina,55,22,1227.77,2,10.584224137931,55.8077272727273,637
4541,120,Orlando,Baby,45,Bo,64,12,1345.27,1,11.2105833333333,112.105833333333,726
4542,312,Boston,Alcohol,55,Bo,162,30,1804.24,1,5.78282051282051,60.1413333333333,669
4543,249,Boston,Baby,40,Veina,107,36,1744.51,2,7.00606425702811,48.4586111111111,860
4544,182,Honolulu,Beverages,33,Nilima,63,14,1241.98,4,6.82406593406593,88.7128571428571,487
4545,51,Seattle,Baby,20,Nilima,27,9,889.39,9,17.4390196078431,98.8211111111111,454
4546,91,Honolulu,Packaged food,20,Bo,46,29,1004.51,2,11.0385714285714,34.638275862069,766
4547,54,Columbus,Baby,16,Veina,26,4,1071.36,16,19.84,267.84,769
4548,235,Orlando,Alcohol,43,Bo,125,16,1471.55,1,6.26191489361702,91.971875,690
4549,222,Columbus,Baby,45,Bo,77,11,1407.53,2,6.34022522522523,127.957272727273,863
4550,225,Boston,Alcohol,43,Veina,92,17,1539.6,1,6.84266666666667,90.5647058823529,823
4551,117,Orlando,Alcohol,39,Bo,82,10,1239.04,3,10.5900854700855,123.904,534
4552,270,Orlando,Bakery,38,Veina,102,45,1861.54,1,6.89459259259259,41.3675555555556,621
4553,108,Denver,Frozen food,36,Moone,66,11,1095.42,2,10.1427777777778,99.5836363636364,739
4554,382,Seattle,Alcohol,47,Bo,155,37,1869.66,4,4.89439790575916,50.5313513513514,381
4555,39,Boston,Packaged food,11,Katram,18,4,880.08,24,22.5661538461538,220.02,595
4556,75,Colorado Springs,Alcohol,23,Bo,41,9,958.88,30,12.7850666666667,106.542222222222,606
4557,262,Boston,Shoes,53,Bo,119,26,1675.72,1,6.39587786259542,64.4507692307692,622
4558,22,San Diego,Alcohol,13,Veina,19,5,807.07,4,36.685,161.414,494
4559,238,Orlando,Baby,49,Bo,132,22,1450.7,1,6.0953781512605,65.9409090909091,400
4561,17,Boston,Shoes,11,Veina,14,3,625.01,26,36.7652941176471,208.336666666667,694
4562,44,Honolulu,Baby,19,Nilima,19,8,739.23,26,16.8006818181818,92.40375,580
4563,213,Colorado Springs,Alcohol,40,Bo,85,22,1366.18,7,6.41399061032864,62.0990909090909,560
4564,509,Boston,Frozen food,57,Bo,161,48,1955.12,2,3.84110019646365,40.7316666666667,472
4565,485,Jersey,Shoes,58,Veina,215,41,2231.63,3,4.60129896907217,54.43,743
4566,216,San Diego,Alcohol,44,Nilima,114,11,1532.07,14,7.09291666666667,139.279090909091,742
4567,213,Orlando,Frozen food,45,Bo,108,9,1546.38,1,7.26,171.82,648
4568,135,San Diego,Alcohol,34,Bo,66,8,1330.88,21,9.85837037037037,166.36,524
4569,330,Columbus,Baby,44,Bo,138,54,1540.75,2,4.66893939393939,28.5324074074074,681
4570,175,Seattle,Pets,36,Bo,74,7,1413.05,15,8.07457142857143,201.864285714286,526
4571,567,Colorado Springs,Alcohol,64,Bo,172,22,1897.28,3,3.34617283950617,86.24,515
4572,182,Seattle,Packaged food,41,Bo,81,23,1289.54,9,7.08538461538462,56.0669565217391,783
4573,318,Columbus,Shoes,53,Bo,121,21,1462.84,2,4.60012578616352,69.6590476190476,739
4574,108,San Diego,Alcohol,27,Moone,63,14,955.4,7,8.8462962962963,68.2428571428571,615
4575,36,Boston,Clothes,19,Veina,23,4,846.84,31,23.5233333333333,211.71,417
4576,319,Boston,Alcohol,54,Bo,144,42,1657.5,1,5.19592476489028,39.4642857142857,925
4578,216,Honolulu,Alcohol,44,Bo,87,27,1527.73,10,7.07282407407407,56.5825925925926,537
4579,69,Columbus,Baby,24,Veina,37,19,927.33,1,13.4395652173913,48.8068421052632,684
4580,155,Honolulu,Alcohol,33,Bo,63,21,1197.62,1,7.72658064516129,57.0295238095238,803
4581,329,San Diego,Packaged food,40,Bo,132,22,1586.29,2,4.82155015197568,72.1040909090909,628
4583,131,Orlando,Frozen food,35,Bo,57,23,1169.75,10,8.9293893129771,50.8586956521739,619
4584,55,Denver,Packaged food,29,Bo,42,9,948.62,25,17.2476363636364,105.402222222222,529
4585,52,Columbus,Baby,29,Bo,33,17,989.83,15,19.0351923076923,58.2252941176471,458
4586,284,Boston,Frozen food,53,Veina,133,33,1654.51,1,5.82573943661972,50.1366666666667,886
4587,22,Columbus,Alcohol,15,Nilima,18,7,677.06,18,30.7754545454545,96.7228571428571,554
4588,539,Colorado Springs,Packaged food,64,Bo,196,59,1962.72,1,3.64141001855288,33.2664406779661,571
4589,165,Seattle,Baby,44,Nilima,86,17,1299.56,7,7.87612121212121,76.4447058823529,602
4590,323,Columbus,Alcohol,50,Bo,119,39,1730.78,3,5.3584520123839,44.3789743589744,1008
4591,178,Seattle,Alcohol,37,Veina,46,16,1397.28,3,7.84988764044944,87.33,791
4592,184,Seattle,Alcohol,44,Bo,73,4,1794.52,16,9.75282608695652,448.63,490
4593,283,Columbus,Shoes,39,Nilima,129,35,1575.51,1,5.56717314487632,45.0145714285714,673
4594,230,Columbus,Shoes,48,Nilima,104,27,1442.4,1,6.27130434782609,53.4222222222222,843
4595,192,Boston,Baby,36,Veina,66,34,1493.56,1,7.77895833333333,43.9282352941176,829
4596,65,Orlando,Alcohol,26,Veina,44,7,1124.27,36,17.2964615384615,160.61,690
4597,318,Denver,Frozen food,50,Bo,113,60,1624.86,4,5.10962264150943,27.081,775
4598,183,Boston,Packaged food,46,Bo,71,24,1561.08,6,8.53049180327869,65.045,686
4599,145,Boston,Shoes,42,Bo,94,19,1319.27,2,9.09841379310345,69.4352631578947,858
4600,91,Seattle,Baby,27,Bo,41,19,1140.49,1,12.5328571428571,60.0257894736842,634
4601,138,Boston,Shoes,41,Nilima,66,15,1194.76,4,8.65768115942029,79.6506666666667,646
4602,70,San Diego,Alcohol,24,Veina,57,5,1073.07,25,15.3295714285714,214.614,542
4603,81,Denver,Clothes,28,Bo,44,7,1023.76,4,12.639012345679,146.251428571429,459
4604,306,Seattle,Alcohol,51,Bo,132,35,1546.51,1,5.05395424836601,44.186,712
4605,124,Denver,Alcohol,39,Bo,73,10,1160.7,4,9.36048387096774,116.07,721
4606,299,Colorado Springs,Alcohol,33,Nilima,91,44,1539.42,7,5.1485618729097,34.9868181818182,600
4607,185,Boston,Packaged food,41,Bo,90,26,1546.47,3,8.3592972972973,59.4796153846154,655
4608,97,Seattle,Shoes,34,Nilima,53,18,1099.67,2,11.3368041237113,61.0927777777778,914
4609,12,Orlando,Beverages,8,Bo,9,1,611.62,67,50.9683333333333,611.62,508
4610,252,Orlando,Shoes,59,Bo,122,27,1581.5,2,6.27579365079365,58.5740740740741,773
4612,39,Boston,Baby,18,Nilima,26,16,1021.78,15,26.1994871794872,63.86125,556
4613,249,Seattle,Bakery,35,Katram,102,13,1739.2,10,6.98473895582329,133.784615384615,598
4615,41,Orlando,Baby,22,Veina,36,4,917.16,40,22.369756097561,229.29,358
4616,153,Colorado Springs,Packaged food,34,Bo,83,33,1309.04,2,8.55581699346405,39.6678787878788,465
4617,209,Honolulu,Packaged food,40,Veina,98,41,1431.52,2,6.84937799043062,34.9151219512195,695
4618,62,Denver,Shoes,23,Akar,41,9,1019.12,2,16.4374193548387,113.235555555556,701
4619,167,Seattle,Alcohol,41,Bo,77,15,1224.76,10,7.33389221556886,81.6506666666667,695
4620,173,Seattle,Clothes,27,Bo,51,24,1363.21,11,7.87982658959538,56.8004166666667,511
4621,302,Columbus,Baby,54,Bo,147,30,1511.66,5,5.00549668874172,50.3886666666667,655
4622,243,Orlando,Packaged food,49,Bo,107,38,1458.07,1,6.00028806584362,38.3702631578947,495
4623,128,Columbus,Baby,46,Nilima,80,21,1445.61,7,11.293828125,68.8385714285714,698
4624,359,Boston,Alcohol,61,Bo,157,35,1849.26,4,5.15114206128134,52.836,788
4625,70,Seattle,Alcohol,29,Veina,41,16,1061.18,4,15.1597142857143,66.32375,583
4626,154,Boston,Pets,36,Bo,70,8,1319.24,3,8.56649350649351,164.905,677
4627,630,Honolulu,Alcohol,56,Bo,206,58,2032.49,1,3.2261746031746,35.0429310344828,941
4628,116,Columbus,Fresh food,29,Nilima,55,19,1156.49,10,9.96974137931035,60.8678947368421,745
4629,167,Columbus,Baby,37,Medeia,69,29,1446.05,2,8.65898203592814,49.8637931034483,342
4630,144,Denver,Baby,39,Bo,72,34,1352.59,1,9.39298611111111,39.7820588235294,548
4631,555,Columbus,Baby,51,Bo,163,43,2379.64,2,4.28763963963964,55.3404651162791,543
4632,38,Columbus,Baby,20,Katram,31,8,782,15,20.5789473684211,97.75,584
4633,211,Seattle,Shoes,50,Nilima,111,29,1500.39,4,7.11085308056872,51.7375862068966,803
4634,250,Seattle,Alcohol,39,Bo,68,8,1555.88,9,6.22352,194.485,596
4635,111,Boston,Pets,23,Nilima,39,28,1058.85,1,9.53918918918919,37.8160714285714,602
4636,319,Orlando,Packaged food,42,Bo,139,36,1690.93,2,5.3007210031348,46.9702777777778,793
4637,347,Jersey,Shoes,56,Bo,156,17,1636.51,4,4.71616714697406,96.2652941176471,662
4638,123,Boston,Baby,30,Nilima,55,11,1066.46,5,8.67040650406504,96.9509090909091,668
4639,447,Boston,Alcohol,60,Bo,187,34,1945.92,1,4.35328859060403,57.2329411764706,786
4640,279,Orlando,Frozen food,46,Bo,90,19,1553.36,2,5.56759856630824,81.7557894736842,803
4641,32,Seattle,Baby,21,Bo,24,13,772.61,10,24.1440625,59.4315384615385,439
4642,106,Orlando,Shoes,30,Bo,59,7,1114.17,2,10.5110377358491,159.167142857143,951
4644,55,Columbus,Shoes,18,Bo,26,16,897.73,8,16.3223636363636,56.108125,653
4645,388,Seattle,Alcohol,48,Bo,176,29,1908.71,6,4.91935567010309,65.8175862068966,817
4646,241,Honolulu,Packaged food,52,Bo,126,15,1548.04,4,6.42340248962656,103.202666666667,631
4647,74,Columbus,Alcohol,32,Bo,49,13,998.31,14,13.4906756756757,76.7930769230769,577
4648,141,Orlando,Alcohol,35,Bo,67,7,1259.28,1,8.93106382978723,179.897142857143,615
4649,260,Seattle,Baby,47,Bo,102,19,1584.31,1,6.0935,83.3847368421053,843
4650,530,Orlando,Beverages,56,Bo,175,26,1928.72,1,3.63909433962264,74.1815384615385,749
4651,131,Honolulu,Alcohol,38,Bo,64,10,1188.26,11,9.07068702290076,118.826,842
4652,289,Columbus,Packaged food,49,Bo,103,30,1592.76,6,5.51128027681661,53.092,724
4653,133,San Diego,Frozen food,38,Bo,66,8,1335.69,6,10.0427819548872,166.96125,803
4654,36,Columbus,Shoes,14,Bo,21,13,931.92,2,25.8866666666667,71.6861538461538,490
4655,120,Orlando,Frozen food,40,Bo,74,14,1237.89,16,10.31575,88.4207142857143,527
4656,177,Denver,Shoes,33,Bo,91,20,1326.49,5,7.49429378531073,66.3245,540
4657,273,Columbus,Alcohol,58,Bo,86,32,1561.91,8,5.72128205128205,48.8096875,719
4658,213,Boston,Shoes,48,Bo,94,36,1552.21,1,7.28737089201878,43.1169444444444,835
4659,585,Boston,Bakery,54,Veina,150,77,2177.84,2,3.72280341880342,28.2836363636364,548
4660,166,Jersey,Frozen food,36,Veina,68,14,1297.12,4,7.81397590361446,92.6514285714286,863
4661,137,Orlando,Frozen food,36,Bo,80,22,1324.9,5,9.67080291970803,60.2227272727273,963
4662,190,Honolulu,Packaged food,42,Bo,97,6,1278.93,1,6.73121052631579,213.155,861
4663,291,Honolulu,Alcohol,44,Bo,108,30,1548.94,6,5.32281786941581,51.6313333333333,392
