id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,salesThisMon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
4676,181,Colorado Springs,Alcohol,28,Nilima,77,14,1323.94,726.5,20,7.31458563535912,94.5671428571429,661
4677,301,Boston,Bakery,44,Bo,113,22,1664.76,717.76,10,5.53076411960133,75.6709090909091,714
4678,251,Seattle,Alcohol,45,Bo,122,15,1704.18,872.88,3,6.78956175298805,113.612,737
4679,264,Denver,Alcohol,41,Bo,107,25,1580.56,592.6,1,5.9869696969697,63.2224,531
4680,51,Colorado Springs,Packaged food,21,Veina,34,14,943.79,512.97,3,18.5056862745098,67.4135714285714,753
4681,199,Seattle,Frozen food,50,Bo,105,22,1393.38,506.4,1,7.00190954773869,63.3354545454546,565
4682,139,Denver,Shoes,34,Bo,51,19,1154.9,443.66,7,8.30863309352518,60.7842105263158,509
4683,203,Orlando,Alcohol,41,Bo,102,19,1509.27,832.04,2,7.4348275862069,79.4352631578947,868
4684,135,Honolulu,Packaged food,36,Veina,83,23,1279.14,707.74,1,9.47511111111111,55.6147826086957,822
4685,165,Seattle,Alcohol,43,Bo,78,17,1254.05,537.72,1,7.60030303030303,73.7676470588235,780
4686,235,Columbus,Frozen food,38,Bo,103,15,1458.95,557.24,4,6.20829787234043,97.2633333333333,599
4687,195,Columbus,Bakery,28,Bo,48,35,1700.78,796.47,2,8.72194871794872,48.5937142857143,766
4688,37,Colorado Springs,Baby,19,Bo,24,5,895.81,438.72,7,24.2110810810811,179.162,806
4689,155,Seattle,Shoes,38,Nilima,90,19,1425.89,557.89,3,9.19929032258065,75.0468421052632,599
4690,32,Boston,Frozen food,19,Nilima,24,5,827.48,428.27,47,25.85875,165.496,725
4691,120,Seattle,Packaged food,30,Veina,56,27,1242.17,650.37,1,10.3514166666667,46.0062962962963,844
4692,194,Columbus,Packaged food,48,Bo,97,17,1382.45,575.45,3,7.12603092783505,81.3205882352941,659
4693,14,Jersey,Baby,12,Bo,13,9,581.33,236.21,19,41.5235714285714,64.5922222222222,558
4695,185,Boston,Shoes,44,Bo,95,20,1267.37,659.6,2,6.85064864864865,63.3685,706
4696,188,Seattle,Shoes,41,Bo,85,13,1589.64,757.33,4,8.45553191489362,122.28,719
4697,200,Boston,Packaged food,42,Bo,105,16,1194.41,631.3,12,5.97205,74.650625,815
4698,283,Columbus,Beverages,50,Nilima,126,40,1666.7,764,1,5.88939929328622,41.6675,626
4699,50,Boston,Baby,20,Alekto,42,9,1035.61,322.88,11,20.7122,115.067777777778,457
4700,253,San Diego,Packaged food,40,Bo,99,22,1323.21,551.98,9,5.2300790513834,60.1459090909091,539
4701,49,Columbus,Alcohol,22,Bo,33,9,855.12,361.01,2,17.4514285714286,95.0133333333333,480
4702,362,Colorado Springs,Bakery,50,Bo,149,47,2049.76,877.25,2,5.66232044198895,43.611914893617,575
4703,433,Seattle,Alcohol,57,Bo,158,42,2034.47,980.36,3,4.69854503464203,48.4397619047619,813
4704,66,Seattle,Shoes,20,Nilima,31,8,973.58,476.65,4,14.7512121212121,121.6975,837
4705,131,Seattle,Shoes,43,Bo,95,17,1353.61,359.83,11,10.3329007633588,79.6241176470588,308
4706,189,Boston,Pets,35,Bo,79,9,1509.72,601.07,9,7.98793650793651,167.746666666667,567
4707,350,Honolulu,Alcohol,48,Bo,130,34,1816.4,848.95,1,5.18971428571429,53.4235294117647,722
4708,222,Orlando,Shoes,29,Bo,71,24,1503.32,714.42,4,6.77171171171171,62.6383333333333,704
4710,139,Honolulu,Shoes,42,Bo,93,15,1242.34,504.17,14,8.93769784172662,82.8226666666667,653
4711,142,Seattle,Baby,43,Bo,67,24,1246.68,607.13,2,8.77943661971831,51.945,704
4712,42,Boston,Packaged food,19,Nilima,36,13,865.29,427.74,3,20.6021428571429,66.5607692307692,587
4713,131,Honolulu,Shoes,40,Bo,80,13,1306.94,714.04,1,9.97664122137405,100.533846153846,770
4715,190,Orlando,Alcohol,45,Bo,96,25,1501.98,730.9,3,7.90515789473684,60.0792,603
4716,112,Denver,Packaged food,36,Bo,71,10,1294.48,650.37,2,11.5578571428571,129.448,823
4717,98,Jersey,Bakery,22,Veina,44,30,1349.15,620.67,6,13.7668367346939,44.9716666666667,643
4718,16,San Diego,Alcohol,11,Bo,13,4,553.6,280.88,47,34.6,138.4,516
4719,136,Boston,Frozen food,41,Bo,73,29,1286.43,523.14,2,9.45904411764706,44.3596551724138,556
4720,211,Columbus,Packaged food,50,Bo,102,9,1543.51,858.11,12,7.31521327014218,171.501111111111,740
4721,135,Columbus,Alcohol,41,Bo,70,19,1358.34,584.03,1,10.0617777777778,71.4915789473684,560
4722,298,Honolulu,Alcohol,48,Bo,98,19,1768.08,951.09,2,5.93315436241611,93.0568421052632,1142
4723,47,Columbus,Packaged food,23,Medeia,40,6,957.12,520.69,17,20.3642553191489,159.52,779
4724,381,Seattle,Alcohol,56,Bo,163,62,1691.06,744.79,1,4.43847769028871,27.2751612903226,585
4725,322,Seattle,Alcohol,49,Bo,134,34,1671.91,655.98,2,5.19226708074534,49.1738235294118,601
4726,55,Boston,Alcohol,19,Bo,42,6,1011.86,547.17,4,18.3974545454545,168.643333333333,620
4727,423,Colorado Springs,Clothes,45,Bo,139,51,1803.09,929.01,1,4.26262411347518,35.3547058823529,772
4728,609,Boston,Alcohol,62,Bo,194,48,2118.79,1079.55,1,3.47912972085386,44.1414583333333,789
4729,61,Seattle,Frozen food,27,Tanvi,48,5,972.54,406.7,22,15.9432786885246,194.508,626
4730,285,Seattle,Alcohol,43,Bo,141,14,1389.11,759.19,14,4.8740701754386,99.2221428571429,748
4731,78,San Diego,Baby,26,Bo,41,15,1089.66,528.64,2,13.97,72.644,674
4732,219,Orlando,Alcohol,44,Moone,110,8,1255.04,646.35,5,5.73077625570776,156.88,789
4733,683,Seattle,Frozen food,63,Bo,226,35,2233.01,1071.57,2,3.26941434846267,63.8002857142857,853
4734,161,Seattle,Baby,43,Bo,95,25,1389.13,407.06,6,8.62813664596273,55.5652,500
4736,250,Honolulu,Baby,42,Bo,108,11,1412.77,709.26,5,5.65108,128.433636363636,764
4737,261,San Diego,Alcohol,49,Bo,129,31,1474.14,673.89,8,5.64804597701149,47.5529032258065,593
4738,80,Denver,Shoes,26,Bo,36,14,992.37,404.88,1,12.404625,70.8835714285714,679
4739,218,Boston,Frozen food,54,Bo,91,10,1414.53,728.55,5,6.48866972477064,141.453,568
4740,99,Seattle,Packaged food,30,Bo,49,11,1111.21,672.54,5,11.2243434343434,101.019090909091,878
4741,114,Seattle,Baby,34,Bo,80,26,1303.84,612.57,2,11.4371929824561,50.1476923076923,703
4742,72,Boston,Baby,33,Medeia,47,6,1027.75,509.83,1,14.2743055555556,171.291666666667,656
4743,297,Boston,Alcohol,52,Bo,158,34,1882.92,790.93,2,6.33979797979798,55.38,512
4744,75,Seattle,Alcohol,22,Bo,40,8,1029.62,441.4,5,13.7282666666667,128.7025,603
4745,93,Colorado Springs,Frozen food,30,Nilima,45,23,1135.71,557.87,1,12.211935483871,49.3786956521739,642
4746,291,Denver,Bakery,50,Medeia,118,20,2042.74,814.97,1,7.01972508591065,102.137,588
4747,429,Seattle,Frozen food,50,Bo,183,33,1855.17,800.13,4,4.32440559440559,56.2172727272727,608
4748,283,Jersey,Clothes,48,Bo,121,10,1606.13,557.96,9,5.67537102473498,160.613,456
4749,223,Seattle,Shoes,41,Bo,78,19,1701.63,800.33,5,7.63062780269058,89.5594736842105,725
4751,227,San Diego,Shoes,44,Bo,120,27,1509.82,833.58,3,6.65118942731277,55.9192592592593,783
4752,221,Jersey,Clothes,40,Bo,94,15,1604.41,461.94,15,7.25977375565611,106.960666666667,607
4753,236,San Diego,Shoes,45,Bo,106,36,1651.13,623.35,3,6.99631355932203,45.8647222222222,676
4754,96,Denver,Baby,31,Bo,54,10,1291.06,306.35,2,13.4485416666667,129.106,279
4755,91,Boston,Baby,30,Nilima,43,28,1050.52,566.29,9,11.5441758241758,37.5185714285714,737
4756,252,Jersey,Alcohol,48,Bo,95,10,1400.06,619.72,2,5.55579365079365,140.006,625
4757,318,Columbus,Alcohol,58,Bo,129,24,1603.2,615.18,12,5.04150943396226,66.8,533
4758,88,San Diego,Frozen food,24,Bo,52,11,1145.07,191.2,3,13.0121590909091,104.097272727273,282
4759,152,Colorado Springs,Alcohol,39,Bo,79,7,1358.24,507.01,10,8.93578947368421,194.034285714286,475
4760,262,Jersey,Clothes,35,Veina,57,15,1487.2,755.32,1,5.6763358778626,99.1466666666667,706
4761,35,Columbus,Baby,17,Kellest,18,6,676,251.3,8,19.3142857142857,112.666666666667,568
4762,305,Columbus,Shoes,56,Bo,129,25,1688.29,716.67,3,5.53537704918033,67.5316,549
4763,135,Seattle,Packaged food,38,Bo,70,13,1250.93,591.9,4,9.26614814814815,96.2253846153846,589
4766,282,Seattle,Baby,44,Veina,87,59,1642.1,662.47,1,5.82304964539007,27.8322033898305,617
4767,182,Jersey,Baby,42,Moone,88,15,1166.84,542.02,5,6.41120879120879,77.7893333333333,790
4768,64,Boston,Packaged food,16,Veina,30,9,847.59,271.12,9,13.24359375,94.1766666666667,607
4769,371,Columbus,Beverages,45,Veina,117,22,1854.86,878.2,7,4.99962264150943,84.3118181818182,690
4770,45,Columbus,Clothes,14,Veina,23,11,971.67,762.7,3,21.5926666666667,88.3336363636364,981
4771,190,Honolulu,Clothes,32,Bo,78,13,1510.97,545.33,7,7.95247368421053,116.228461538462,574
4772,72,Columbus,Baby,24,Nilima,43,26,1029.48,218.42,4,14.2983333333333,39.5953846153846,310
4773,23,Jersey,Bakery,9,Veina,17,5,1110.52,280.88,32,48.2834782608696,222.104,341
4774,366,Honolulu,Pets,47,Bo,99,17,1788.45,951.59,4,4.88647540983607,105.202941176471,719
4776,10,Boston,Baby,6,Veina,10,2,550.98,421.64,78,55.098,275.49,650
4777,217,Columbus,Baby,24,Nilima,103,31,1618.12,698.21,1,7.45677419354839,52.1974193548387,697
4778,101,Columbus,Shoes,38,Bo,57,12,1166.26,447.54,2,11.5471287128713,97.1883333333333,672
4779,174,Boston,Bakery,29,Veina,77,44,1238.03,574.06,3,7.11511494252874,28.1370454545455,688
4780,199,Boston,Frozen food,36,Bo,66,17,1401.73,644.31,13,7.04386934673367,82.4547058823529,698
4781,97,Jersey,Frozen food,29,Veina,51,19,1150.54,571.1,5,11.8612371134021,60.5547368421053,658
4782,443,Denver,Frozen food,64,Bo,204,34,2005.35,1038.64,9,4.52674943566591,58.9808823529412,932
4783,146,Denver,Packaged food,40,Bo,90,13,1385.02,639.3,7,9.48643835616438,106.54,665
4784,92,Honolulu,Baby,21,Veina,33,34,945.81,484.21,1,10.2805434782609,27.8179411764706,743
4785,490,Seattle,Alcohol,49,Bo,191,38,1782.73,884.42,2,3.63822448979592,46.9139473684211,743
4786,49,Columbus,Shoes,16,Nilima,23,10,900.26,426.35,1,18.3726530612245,90.026,708
4788,50,Orlando,Baby,20,Alekto,30,9,941.92,451.29,4,18.8384,104.657777777778,677
4789,351,Boston,Pets,55,Bo,154,44,1820.7,859.12,1,5.18717948717949,41.3795454545455,616
4790,113,Seattle,Frozen food,37,Bo,70,13,1343.03,460.76,11,11.8852212389381,103.31,636
4791,309,Columbus,Packaged food,51,Bo,149,28,1707.06,842.89,2,5.52446601941748,60.9664285714286,695
4793,163,Boston,Baby,38,Akar,90,21,1466.68,786.47,5,8.99803680981595,69.8419047619048,824
4794,257,Seattle,Shoes,49,Bo,127,40,1597.64,644.38,7,6.21649805447471,39.941,446
4795,152,Columbus,Packaged food,42,Bo,75,10,1243.32,502.59,1,8.17973684210526,124.332,601
4796,121,Seattle,Frozen food,28,Bo,56,18,1092.01,512.05,6,9.02487603305785,60.6672222222222,796
4797,671,San Diego,Bakery,60,Bo,256,48,2506.59,1115.23,4,3.73560357675112,52.220625,691
4798,425,San Diego,Alcohol,51,Bo,190,35,1864.46,813.72,3,4.38696470588235,53.2702857142857,685
4799,321,Columbus,Packaged food,53,Bo,144,48,1604.54,638.8,1,4.99856697819315,33.4279166666667,708
4800,114,Denver,Frozen food,30,Bo,53,6,1352.46,575.33,1,11.8636842105263,225.41,722
4801,68,Seattle,Bakery,25,Bo,44,11,1299.31,767.19,37,19.1075,118.119090909091,855
4802,23,Columbus,Baby,18,Veina,22,5,652.52,587.68,14,28.3704347826087,130.504,885
4803,292,San Diego,Alcohol,48,Bo,143,24,1701.12,802.84,6,5.82575342465753,70.88,593
4804,170,Honolulu,Alcohol,34,Nilima,93,18,1431.7,594.78,17,8.42176470588235,79.5388888888889,615
4805,129,Seattle,Baby,26,Veina,52,28,1172.08,455.68,2,9.08589147286822,41.86,289
4806,109,Boston,Alcohol,30,Veina,52,16,958.81,481.53,2,8.79642201834862,59.925625,606
4807,257,Honolulu,Fresh food,38,Bo,107,29,1468.8,633.51,2,5.71517509727626,50.648275862069,618
4808,42,Columbus,Baby,16,Veina,26,11,830.17,532.55,2,19.7659523809524,75.47,719
4809,147,Boston,Frozen food,38,Bo,95,15,1438.41,559.84,2,9.78510204081633,95.894,690
4810,158,Denver,Packaged food,20,Veina,44,48,1423.48,620,7,9.0093670886076,29.6558333333333,522
4811,65,Columbus,Baby,27,Bo,37,14,1029.06,392.92,3,15.8316923076923,73.5042857142857,541
4812,279,Boston,Packaged food,42,Veina,111,29,1653.16,813.18,4,5.92530465949821,57.0055172413793,839
4813,136,Boston,Shoes,38,Nilima,61,17,1232.05,465.45,6,9.05919117647059,72.4735294117647,573
4814,54,Columbus,Baby,19,Nilima,31,10,1043.97,527.69,12,19.3327777777778,104.397,589
4815,68,Orlando,Alcohol,32,Nilima,50,7,1024.04,648.83,11,15.0594117647059,146.291428571429,792
4816,122,Columbus,Packaged food,25,Moone,67,15,1203.81,428.12,15,9.86729508196721,80.254,574
4817,535,San Diego,Alcohol,57,Bo,172,30,2344.22,897.69,3,4.38171962616822,78.1406666666667,408
4819,147,Honolulu,Shoes,37,Bo,87,13,1332.58,624.26,16,9.06517006802721,102.506153846154,667
4820,170,Honolulu,Beverages,47,Moone,86,19,1334.56,416.07,2,7.85035294117647,70.24,461
4822,33,Jersey,Alcohol,14,Veina,19,7,681.35,279.52,9,20.6469696969697,97.3357142857143,513
4823,155,Boston,Beverages,41,Veina,93,8,1374.85,657.04,1,8.87,171.85625,705
4824,20,Columbus,Packaged food,13,Bo,15,7,645.58,434.54,4,32.279,92.2257142857143,775
4825,69,Columbus,Alcohol,30,Alekto,43,10,1060.09,479.29,9,15.3636231884058,106.009,588
4826,256,Boston,Alcohol,44,Bo,132,21,1520.27,765.08,3,5.9385546875,72.3938095238095,840
4827,581,Columbus,Alcohol,54,Bo,202,24,2287.76,928.87,6,3.9376247848537,95.3233333333333,570
4828,169,Columbus,Baby,33,Nilima,77,14,1265.69,648.07,2,7.4892899408284,90.4064285714286,859
4829,463,Columbus,Frozen food,60,Bo,165,21,1820.87,609.43,1,3.93276457883369,86.7080952380952,411
4830,71,Jersey,Clothes,30,Bo,46,16,1028.4,374.94,15,14.4845070422535,64.275,537
4831,249,Denver,Alcohol,35,Bo,96,20,1313.35,648.47,6,5.27449799196787,65.6675,788
4832,319,Columbus,Alcohol,47,Bo,134,13,1928.93,621.39,1,6.04680250783699,148.379230769231,274
4833,49,Seattle,Bakery,18,Bo,31,9,951.91,144.06,11,19.4267346938775,105.767777777778,212
4834,48,Seattle,Alcohol,19,Bo,29,10,961.31,265.48,23,20.0272916666667,96.131,575
4836,78,Colorado Springs,Alcohol,27,Bo,41,10,974.64,245.8,18,12.4953846153846,97.464,423
4837,103,Colorado Springs,Frozen food,20,Medeia,35,26,1040.65,348.95,1,10.1033980582524,40.025,483
4838,117,Seattle,Shoes,41,Bo,66,11,1254.18,657.43,1,10.7194871794872,114.016363636364,593
4839,144,Columbus,Alcohol,36,Bo,87,25,1406.96,463.21,8,9.77055555555556,56.2784,530
4840,324,San Diego,Alcohol,54,Bo,104,44,1518.28,708.79,2,4.68604938271605,34.5063636363636,618
4841,50,Columbus,Packaged food,27,Bo,34,4,937.96,394.42,44,18.7592,234.49,411
4842,19,Jersey,Baby,8,Bo,10,7,666.71,268.01,21,35.09,95.2442857142857,519
4843,259,Orlando,Clothes,43,Veina,120,16,1517.71,473.63,2,5.85988416988417,94.856875,431
4844,112,San Diego,Pets,30,Bo,69,37,1020.79,597.38,3,9.11419642857143,27.5889189189189,803
4845,187,Seattle,Beverages,27,Bo,70,16,1518.15,744.54,4,8.11844919786096,94.884375,763
4846,571,Seattle,Packaged food,61,Bo,217,49,2059.4,911.89,5,3.60665499124343,42.0285714285714,612
4847,317,Seattle,Alcohol,53,Bo,127,42,1621.77,696.22,2,5.11599369085174,38.6135714285714,503
4849,89,Boston,Clothes,30,Bo,70,22,1207.62,326.58,2,13.5687640449438,54.8918181818182,436
4850,114,Colorado Springs,Alcohol,32,Bo,56,15,1046.43,475.72,1,9.17921052631579,69.762,583
4851,141,Colorado Springs,Shoes,32,Bo,60,34,1298.09,697.28,4,9.20631205673759,38.1791176470588,767
4853,83,Seattle,Shoes,26,Bo,43,12,1147.83,399.54,5,13.8292771084337,95.6525,501
4854,261,Seattle,Alcohol,46,Moone,127,17,1554.12,670.87,1,5.95448275862069,91.4188235294118,799
4855,46,Jersey,Baby,21,Moone,32,8,751.9,429.03,1,16.345652173913,93.9875,774
4856,284,Jersey,Shoes,46,Veina,123,14,1562.76,598.93,10,5.50267605633803,111.625714285714,425
4857,353,Jersey,Alcohol,38,Veina,125,20,1835.48,848.08,7,5.19966005665722,91.774,702
4858,86,Jersey,Alcohol,31,Akar,52,9,1090,477.17,4,12.6744186046512,121.111111111111,539
4859,47,Boston,Pets,21,Alekto,29,12,851.57,540.54,2,18.1185106382979,70.9641666666667,705
4860,120,Boston,Frozen food,39,Alekto,74,13,1296.28,790.01,26,10.8023333333333,99.7138461538461,878
4861,68,Jersey,Bakery,26,Bo,51,9,1185.49,688.06,16,17.4336764705882,131.721111111111,815
4862,305,Boston,Shoes,47,Bo,131,36,1932.11,990.12,4,6.3347868852459,53.6697222222222,889
4863,153,Jersey,Alcohol,28,Bo,71,28,1534.41,798.75,9,10.0288235294118,54.8003571428571,644
4864,84,Denver,Baby,33,Nilima,54,13,930.51,495.32,2,11.0775,71.5776923076923,781
4865,334,Denver,Fresh food,52,Bo,131,18,1801.15,797.05,19,5.39266467065868,100.063888888889,637
4866,385,Boston,Alcohol,50,Bo,133,23,1648.39,711.06,1,4.28153246753247,71.6691304347826,592
4867,103,Colorado Springs,Bakery,22,Veina,40,33,1124.57,451.08,3,10.9181553398058,34.0778787878788,664
4868,14,Jersey,Frozen food,9,Nilima,10,5,663.46,79.37,25,47.39,132.692,238
4869,182,Boston,Alcohol,41,Bo,84,12,1285.75,566.64,5,7.06456043956044,107.145833333333,604
4870,97,Columbus,Shoes,32,Nilima,67,14,1226.38,686.82,7,12.6430927835052,87.5985714285714,843
4871,274,Colorado Springs,Bakery,49,Veina,100,38,1546.5,717.32,1,5.64416058394161,40.6973684210526,630
4872,108,Columbus,Pets,43,Bo,75,9,1317.29,839.92,2,12.1971296296296,146.365555555556,870
4873,74,Orlando,Packaged food,24,Bo,53,11,980.38,291.89,1,13.2483783783784,89.1254545454545,492
4875,24,Seattle,Baby,12,Bo,14,2,587.26,362.64,9,24.4691666666667,293.63,533
4876,227,Denver,Alcohol,54,Bo,112,12,1435.27,635.14,7,6.32277533039648,119.605833333333,845
4877,229,Columbus,Frozen food,49,Bo,133,18,1589.13,426.7,1,6.93943231441048,88.285,349
4878,354,Boston,Baby,56,Bo,122,13,1716.04,772.24,3,4.84757062146893,132.003076923077,608
4879,185,Seattle,Baby,45,Bo,81,14,1341,612.84,5,7.24864864864865,95.7857142857143,720
4880,37,Orlando,Shoes,15,Veina,22,7,931.59,529.02,7,25.1781081081081,133.084285714286,574
4881,75,Jersey,Shoes,21,Kellest,43,15,880.76,375.18,3,11.7434666666667,58.7173333333333,563
4882,371,Colorado Springs,Shoes,50,Nilima,106,31,1709.09,763.64,1,4.6067115902965,55.131935483871,432
4883,536,Boston,Baby,56,Bo,172,63,1677.06,659.03,2,3.12884328358209,26.62,344
4885,212,Colorado Springs,Alcohol,36,Bo,88,17,1525.13,726.1,6,7.19400943396226,89.7135294117647,607
4886,75,Seattle,Baby,29,Bo,42,20,1069.08,547.34,2,14.2544,53.454,710
4887,158,Seattle,Frozen food,40,Bo,78,27,1319.13,602.06,7,8.34892405063291,48.8566666666667,732
4888,232,Jersey,Shoes,51,Bo,117,35,1491.14,702.92,1,6.4273275862069,42.604,689
4889,138,Denver,Pets,43,Bo,93,30,1435.31,638.58,6,10.4007971014493,47.8436666666667,483
4890,673,Seattle,Alcohol,61,Bo,194,42,2143.19,1087.94,2,3.18453194650817,51.0283333333333,848
4891,134,Boston,Frozen food,38,Bo,71,5,1275.7,615.07,8,9.52014925373134,255.14,607
4893,245,Denver,Packaged food,46,Bo,86,31,1567.44,763.9,4,6.39771428571429,50.5625806451613,627
4894,308,Seattle,Alcohol,48,Bo,122,21,1552.82,587.57,2,5.04162337662338,73.9438095238095,426
4895,137,Orlando,Packaged food,37,Bo,68,36,1178.16,608.8,5,8.59970802919708,32.7266666666667,679
4896,361,Boston,Frozen food,49,Medeia,127,21,1856.46,803.82,4,5.14254847645429,88.4028571428571,790
4897,227,Boston,Baby,43,Bo,94,8,1482.02,678.37,8,6.52872246696035,185.2525,803
4898,286,Columbus,Shoes,45,Bo,134,47,1710.05,561.89,2,5.9791958041958,36.3840425531915,441
4899,23,Columbus,Baby,13,Nilima,17,7,753.46,281.85,2,32.7591304347826,107.637142857143,649
4900,85,Jersey,Alcohol,32,Veina,61,14,1055.59,502.89,6,12.4187058823529,75.3992857142857,617
4901,75,Colorado Springs,Beverages,17,Nilima,22,18,1080.25,410.41,6,14.4033333333333,60.0138888888889,357
4902,83,Colorado Springs,Shoes,29,Bo,47,8,956.54,453.92,3,11.524578313253,119.5675,622
4903,272,Colorado Springs,Alcohol,45,Bo,114,19,1533.73,812.15,4,5.63871323529412,80.7226315789474,542
4904,253,Columbus,Shoes,37,Bo,120,55,1493.34,703.23,1,5.90252964426877,27.1516363636364,553
4905,116,Seattle,Frozen food,28,Bo,49,28,1533.37,628.56,2,13.2187068965517,54.7632142857143,692
4906,283,Boston,Alcohol,37,Bo,108,12,1363.55,326.98,1,4.81819787985866,113.629166666667,350
4907,84,Boston,Packaged food,16,Katram,30,24,1194.23,691.47,3,14.2170238095238,49.7595833333333,721
4908,98,Orlando,Clothes,29,Veina,45,14,1064.99,574.5,15,10.8672448979592,76.0707142857143,727
4909,268,Orlando,Pets,43,Bo,117,9,1565.73,599.31,9,5.84227611940299,173.97,452
4910,304,Boston,Pets,46,Bo,142,14,1843.95,747.22,4,6.065625,131.710714285714,650
4911,47,San Diego,Fresh food,18,Veina,21,11,870.29,423.43,1,18.5168085106383,79.1172727272727,788
4912,151,Jersey,Alcohol,38,Nilima,63,13,1316.81,602.75,1,8.72059602649007,101.293076923077,705
4913,321,Jersey,Fresh food,53,Bo,122,13,1553.55,616.31,2,4.83971962616822,119.503846153846,435
4914,348,Honolulu,Packaged food,47,Veina,118,45,1704.37,771.42,3,4.89761494252873,37.8748888888889,467
4915,128,Honolulu,Alcohol,28,Bo,68,18,1267.42,822.19,4,9.90171875,70.4122222222222,952
4916,130,Boston,Alcohol,35,Bo,75,18,1130.23,660.28,19,8.69407692307692,62.7905555555556,974
4917,142,Jersey,Frozen food,47,Bo,85,20,1225.61,462.98,7,8.63105633802817,61.2805,576
4918,5,Columbus,Baby,4,Veina,4,2,406.96,544.84,13,81.392,203.48,865
4919,44,Jersey,Baby,24,Bo,29,3,873.52,168.57,9,19.8527272727273,291.173333333333,304
4920,63,Colorado Springs,Baby,22,Veina,27,13,1106.52,561.75,2,17.5638095238095,85.1169230769231,705
4921,76,Boston,Shoes,26,Nilima,43,13,1030.47,542.99,7,13.5588157894737,79.2669230769231,648
4922,301,Honolulu,Shoes,44,Bo,112,25,1682.91,654.22,1,5.59106312292359,67.3164,550
4923,224,Jersey,Baby,50,Bo,88,8,1283.22,519.95,17,5.72866071428571,160.4025,304
4924,321,Jersey,Alcohol,37,Bo,98,15,1737.34,786.58,5,5.41227414330218,115.822666666667,677
4926,42,Columbus,Baby,20,Veina,28,21,894.75,511.76,1,21.3035714285714,42.6071428571429,733
4927,5,Colorado Springs,Frozen food,4,Veina,5,2,444.2,484.8,15,88.84,222.1,924
4928,69,Columbus,Alcohol,20,Veina,40,7,950.33,524.06,6,13.7728985507246,135.761428571429,791
4930,35,Boston,Alcohol,18,Bo,26,11,861.46,425.1,20,24.6131428571429,78.3145454545455,596
4931,99,Seattle,Alcohol,34,Bo,50,4,1095.55,728.97,4,11.0661616161616,273.8875,859
4932,185,Boston,Alcohol,44,Bo,96,9,1358.4,594.06,8,7.3427027027027,150.933333333333,711
4933,571,Jersey,Shoes,60,Medeia,197,26,2024.42,506.7,5,3.54539404553415,77.8623076923077,169
