customerID,nOrders,nItems,daysSinceLastOrder,margin,returnRatio,shareOwnBrand,shareVoucher,shareSale,gender,age,marginPerOrder,marginPerItem,itemsPerOrder
5030,12,47,53,62.93,0.01,0.36,0.64,0,female,42,5.24,1.34,3.92
5058,31,64,2,66.35,0.16,0.74,0.51,0,male,36,2.14,1.04,2.06
5086,1,2,229,19.84,1,0,0,0,male,51,19.84,9.92,2
5102,10,14,10,46.57,0.06,0.58,0.25,0,male,62,4.66,3.33,1.4
5106,1,1,321,17.26,1,1,1,0,male,48,17.26,17.26,1
5130,2,5,118,43.18,0,1,0.5,0,male,27,21.59,8.64,2.5
5137,2,5,58,33.73,0.25,0,0.5,0.5,female,27,16.86,6.75,2.5
5147,8,24,43,54.67,0.09,0.25,0.4,0,male,41,6.83,2.28,3
5156,6,6,85,45.46,0.64,1,0,0.8,female,38,7.58,7.58,1
5178,12,36,30,63.48,0.03,0.93,0.2,0.13,male,44,5.29,1.76,3
5184,10,18,31,47.79,0.44,0.8,0.93,0,female,38,4.78,2.65,1.8
5196,4,7,57,33.65,1,0.17,0.5,0.5,male,39,8.41,4.81,1.75
5203,3,6,22,27.85,0.64,0,0.4,0,male,48,9.28,4.64,2
5220,1,8,332,36.64,0.33,0.57,0.43,0,female,44,36.64,4.58,8
5224,4,12,24,25.31,0.01,0.1,0.7,0,female,48,6.33,2.11,3
5262,6,13,162,54.39,0.4,0.45,0.27,0,male,38,9.06,4.18,2.17
5272,3,5,285,55.48,0.56,1,0.25,0,male,55,18.49,11.1,1.67
5273,2,4,118,31.1,0,0,0.67,0.33,male,37,15.55,7.78,2
5278,21,38,68,48.5,0.25,0.62,0.72,0,male,58,2.31,1.28,1.81
5280,7,8,31,31.23,0.18,0.14,0.57,0.29,female,57,4.46,3.9,1.14
5297,9,23,44,39.02,0.01,0.47,0.58,0,female,38,4.34,1.7,2.56
5299,10,19,53,58.56,0.39,0.44,0.44,0.31,female,43,5.86,3.08,1.9
5327,13,14,1,35.5,0.01,0,0.42,0.67,male,47,2.73,2.54,1.08
5375,4,7,266,41.28,0.25,0.33,0.17,0,female,26,10.32,5.9,1.75
5397,8,10,45,30.58,0.56,0,0.88,0,male,46,3.82,3.06,1.25
5406,7,13,15,48.26,0.03,0.45,0.64,0.36,female,51,6.89,3.71,1.86
5435,4,8,7,26.63,0.73,0.29,0,0,female,52,6.66,3.33,2
5440,3,4,20,22.82,1,0.33,0.33,0,female,83,7.61,5.7,1.33
5443,3,6,276,30.54,0.36,0.8,0.2,0.4,male,58,10.18,5.09,2
5449,4,6,307,43.36,0,1,0.6,0,female,74,10.84,7.23,1.5
5464,1,1,24,6.31,1,0,1,0,female,49,6.31,6.31,1
5467,9,17,70,47.34,0.51,0.71,0.5,0,male,56,5.26,2.78,1.89
5473,24,54,39,56.96,0.13,0.56,0.24,0.16,male,49,2.37,1.05,2.25
5475,3,19,192,47.71,0.04,0.12,0.38,0,male,28,15.9,2.51,6.33
5480,6,13,47,52.61,0.01,0.64,0.27,0,female,39,8.77,4.05,2.17
5515,1,2,360,27.86,1,1,0.5,0,female,34,27.86,13.93,2
5540,10,16,128,41.51,0.15,0.69,0.54,0,female,46,4.15,2.59,1.6
5544,1,7,201,43.59,0.44,0.67,1,0,female,37,43.59,6.23,7
5571,2,4,142,25.89,0.44,0.33,1,0,female,50,12.95,6.47,2
5576,4,11,38,47.78,0,0.22,0,0.78,female,36,11.95,4.34,2.75
5579,23,38,119,68.73,0,0.91,0.25,0,male,36,2.99,1.81,1.65
5583,4,7,41,26.31,0.69,0.17,0.17,0.5,male,36,6.58,3.76,1.75
5625,7,8,171,35.08,0.18,0.14,0.71,0.14,male,49,5.01,4.38,1.14
5636,4,6,107,35.71,0.36,0.2,1,0,female,52,8.93,5.95,1.5
5638,34,55,9,56.44,0.02,0.2,0.5,0.24,female,47,1.66,1.03,1.62
5642,6,10,118,40.93,0.56,0.75,0.5,0,female,31,6.82,4.09,1.67
5645,6,13,89,30.54,0.03,0.45,0.18,0.55,female,47,5.09,2.35,2.17
5647,2,2,168,12.59,1,0,0,0,male,53,6.29,6.29,1
5669,2,2,197,17.34,0.25,0,0,0.5,female,31,8.67,8.67,1
5678,13,18,31,54.3,0,0.73,0.53,0.13,female,37,4.18,3.02,1.38
5686,6,8,36,39.43,0.02,0,0.14,0,male,53,6.57,4.93,1.33
5699,13,18,28,36.17,0.87,0.4,0.27,0.6,female,49,2.78,2.01,1.38
5709,3,11,83,50.66,0.11,0.89,0.56,0,male,42,16.89,4.61,3.67
5717,4,8,0,21.77,0.18,0,0.86,0,male,52,5.44,2.72,2
5721,2,5,227,23.6,0,0,0.25,0,male,52,11.8,4.72,2.5
5722,9,12,16,50.7,0.36,0.7,0.3,0.1,male,54,5.63,4.23,1.33
5723,9,13,74,39.06,0.07,0,0.82,0.09,female,54,4.34,3,1.44
5750,7,13,41,46.51,0,0.91,0.09,0.09,female,44,6.64,3.58,1.86
5754,2,10,179,47.98,0.06,0.5,0.25,0,female,37,23.99,4.8,5
5773,6,13,176,46.19,0.03,0.64,0.27,0.55,male,54,7.7,3.55,2.17
5781,4,10,38,53.69,1,1,0.38,0,male,49,13.42,5.37,2.5
5790,3,11,185,60.28,0.6,0.78,0.11,0.67,male,38,20.09,5.48,3.67
5792,13,32,16,50.25,1,0.19,0.74,0.04,male,34,3.87,1.57,2.46
5804,4,6,152,33.45,1,0.2,0.6,0.2,male,46,8.36,5.58,1.5
5819,13,40,4,40.02,0.33,0.18,0.39,0.12,female,41,3.08,1,3.08
5822,8,28,15,56.21,0.19,0.83,0.43,0,male,58,7.03,2.01,3.5
5861,18,41,20,59.89,0.07,0.38,0.26,0.26,male,44,3.33,1.46,2.28
5883,26,46,3,65.97,0.01,0.29,0.16,0.11,male,42,2.54,1.43,1.77
5903,9,20,194,43.04,0.12,0.29,0.18,0.41,female,22,4.78,2.15,2.22
5912,18,47,1,66.1,0.35,0.64,0.41,0,female,41,3.67,1.41,2.61
5914,1,2,361,9.79,1,0.5,1,0,female,32,9.79,4.89,2
5922,7,23,22,58.36,0.28,0.42,0.53,0.21,male,42,8.34,2.54,3.29
5936,32,61,25,52.05,0.08,0.63,0.84,0,female,37,1.63,0.85,1.91
5946,22,54,5,64.96,0.04,0.67,0.11,0.07,female,35,2.95,1.2,2.45
5956,10,12,29,34.17,1,0.1,0.9,0.1,male,32,3.42,2.85,1.2
5961,3,4,70,29.74,0.44,0,0.33,0,male,46,9.91,7.43,1.33
5963,7,19,256,46.12,0.02,0.75,0.12,0,male,35,6.59,2.43,2.71
5965,6,12,75,49.81,0.01,0.6,0.2,0.6,male,38,8.3,4.15,2
5980,4,13,67,43.09,0.07,1,0.36,0,female,27,10.77,3.31,3.25
5988,2,2,67,34.15,0.25,0.5,0,0,male,35,17.07,17.07,1
6021,9,34,39,49.98,0.02,0.21,0.07,0,female,34,5.55,1.47,3.78
6055,2,8,96,30.14,0.08,0.86,0.57,0,female,29,15.07,3.77,4
6056,6,8,9,45.44,0.33,0.29,0.57,0,female,44,7.57,5.68,1.33
6059,4,26,31,53.2,0,0.68,0.5,0,female,29,13.3,2.05,6.5
6079,4,18,71,44.04,0.54,1,0.6,0,female,42,11.01,2.45,4.5
6088,3,4,260,37.12,0.11,1,0.33,0,male,51,12.37,9.28,1.33
6097,20,71,121,59.33,0.01,0.15,0.42,0.02,male,47,2.97,0.84,3.55
6108,4,5,54,38.62,0.25,1,0.5,0.25,female,50,9.65,7.72,1.25
6117,1,1,32,20.44,0,1,0,0,female,43,20.44,20.44,1
6119,4,12,62,36.03,0.04,0,0.5,0.2,male,62,9.01,3,3
6125,10,29,49,47.95,0.06,0.38,0.71,0,female,27,4.8,1.65,2.9
6127,8,20,96,39.58,0.5,0.88,0.41,0.12,female,53,4.95,1.98,2.5
6150,16,47,84,63.98,0.05,0.72,0.56,0,male,38,4,1.36,2.94
6152,1,2,266,13.53,0.25,0,0,0,female,18,13.53,6.76,2
6153,3,7,307,34.55,0.11,1,0.5,0,female,39,11.52,4.94,2.33
6156,6,14,58,42.36,0.25,0.5,0.17,0.08,female,46,7.06,3.03,2.33
6166,25,50,59,68.32,0,0.74,0.38,0.02,female,37,2.73,1.37,2
6205,4,8,17,44.57,0.08,0.57,0.57,0,male,36,11.14,5.57,2
6210,14,25,18,62.69,0.23,0.76,0.71,0,female,46,4.48,2.51,1.79
6233,1,5,324,24.61,0.25,0,0.5,0.5,female,26,24.61,4.92,5
6241,3,17,49,36.3,0.25,0,0.21,0,male,44,12.1,2.14,5.67
6271,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
6287,7,16,54,43.85,0.72,0.08,0.08,0.15,male,46,6.26,2.74,2.29
6300,15,31,18,62.02,0,0.69,0.46,0.04,male,38,4.13,2,2.07
6305,1,1,122,27.99,1,1,0,1,male,27,27.99,27.99,1
6360,4,10,25,31.01,0,0.25,0.88,0,female,57,7.75,3.1,2.5
6364,2,4,135,45.88,0.44,1,0.67,0,male,50,22.94,11.47,2
6371,2,8,71,35.39,0.02,1,0.14,0,male,36,17.7,4.42,4
6374,7,14,22,43.49,0.56,0.17,0.25,0,female,63,6.21,3.11,2
6382,2,5,110,34.56,1,0.5,0.25,0,male,55,17.28,6.91,2.5
6402,9,13,4,52.56,0.03,0.55,0.73,0,female,45,5.84,4.04,1.44
6412,4,13,265,46.58,0.3,0.55,0.27,0,female,37,11.64,3.58,3.25
6430,2,4,186,21.74,0,1,0.67,0,female,50,10.87,5.43,2
6438,7,13,223,49.88,0.03,0.73,0.64,0.09,female,32,7.13,3.84,1.86
6450,2,2,68,16.95,1,0.5,0,1,male,54,8.47,8.47,1
6455,14,53,83,72.97,0.09,0.64,0.14,0.34,male,40,5.21,1.38,3.79
6473,2,6,79,47.59,0.04,0.6,0,0.2,male,22,23.8,7.93,3
6478,6,7,47,28.85,0.11,0,1,0,female,56,4.81,4.12,1.17
6517,19,34,49,59.63,0.33,0.89,0.11,0,female,53,3.14,1.75,1.79
6521,1,1,24,17.37,1,0,1,0,male,50,17.37,17.37,1
6539,8,14,181,33.22,0.84,0,0,0.67,female,37,4.15,2.37,1.75
6544,11,19,99,60.49,0.06,0.75,0.38,0,male,43,5.5,3.18,1.73
6557,1,1,253,11.68,1,0,0,1,female,36,11.68,11.68,1
6559,2,4,20,20.6,0,0,0.33,0.67,female,49,10.3,5.15,2
6561,20,34,239,58.16,0.01,0.25,0.29,0,female,38,2.91,1.71,1.7
6582,1,2,166,10.43,0,0,1,0,male,29,10.43,5.21,2
6605,4,16,95,33.54,0.48,0.08,0.31,0,female,24,8.38,2.1,4
6610,6,10,40,28.68,0.06,0,0.62,0.38,male,56,4.78,2.87,1.67
6615,8,10,48,37.62,0.56,0.25,0.88,0.25,female,46,4.7,3.76,1.25
6619,4,8,43,24.19,0.33,0.29,1,0,female,27,6.05,3.02,2
6623,4,7,64,29.73,0,0.17,0.67,0,male,83,7.43,4.25,1.75
6664,2,13,161,51.06,0,1,0.27,0,female,47,25.53,3.93,6.5
6668,7,11,110,42.48,0.31,0.89,0.56,0.11,female,28,6.07,3.86,1.57
6688,9,13,119,51.83,0.13,0.36,0.27,0.36,female,80,5.76,3.99,1.44
6693,11,20,145,43.66,0.22,0.18,0.29,0,male,33,3.97,2.18,1.82
6701,6,18,22,41.33,0.28,0.8,0.4,0.27,male,51,6.89,2.3,3
6706,10,24,35,48.53,0,0.7,0,0,male,29,4.85,2.02,2.4
6716,8,23,9,42.05,0.07,0.16,0.95,0.05,female,65,5.26,1.83,2.88
6724,14,25,15,48.51,0.27,0.14,0.14,0.05,female,35,3.46,1.94,1.79
6725,11,36,38,56.38,0.03,0.8,0.53,0.03,female,50,5.13,1.57,3.27
6743,1,1,197,8.15,1,0,1,0,female,47,8.15,8.15,1
6749,9,13,136,55.87,0.01,0.18,0.45,0.09,female,49,6.21,4.3,1.44
6760,7,7,57,51,0.11,0.5,0,0.33,male,33,7.29,7.29,1
6762,9,10,148,40.53,0.14,0,0.25,0.25,female,53,4.5,4.05,1.11
6764,10,56,21,47.38,0.04,0.47,0.53,0.15,male,34,4.74,0.85,5.6
6801,1,1,194,-8.83,1,0,0,1,male,41,-8.83,-8.83,1
6805,1,7,238,30.62,0.11,0,0,1,male,25,30.62,4.37,7
6818,2,4,23,21.31,0.11,0,0.33,0,male,32,10.65,5.33,2
6823,13,20,34,51.85,0.06,0.41,0.24,0.12,female,32,3.99,2.59,1.54
6836,2,17,105,41.74,0.18,0.29,0.71,0.29,male,41,20.87,2.46,8.5
6853,15,29,45,70.92,0.06,1,0.5,0.08,female,56,4.73,2.45,1.93
6864,2,2,47,25.79,1,0.5,0.5,0,male,31,12.89,12.89,1
6869,7,7,31,31.99,0.25,0,0,0.83,male,44,4.57,4.57,1
6889,6,7,65,27.46,0.25,0.17,0.83,0,female,46,4.58,3.92,1.17
6897,8,19,94,49.05,0.04,0.31,0.44,0.12,female,47,6.13,2.58,2.38
6904,1,2,179,12.72,0,0,0,1,female,32,12.72,6.36,2
6908,11,17,24,59.23,0.13,0.93,0.21,0.36,female,29,5.38,3.48,1.55
6915,2,5,127,13.41,1,0,0.25,0.5,male,35,6.7,2.68,2.5
6934,8,12,87,37.96,0.25,0.9,0.8,0,male,21,4.75,3.16,1.5
6940,18,48,49,70.61,0.16,0.65,0.18,0,male,33,3.92,1.47,2.67
6960,6,10,101,40.51,0.02,0.5,0.62,0,male,48,6.75,4.05,1.67
6962,3,6,208,36.84,0.16,0.6,0.6,0,female,27,12.28,6.14,2
6963,3,7,113,37.67,0,0,0,1,female,49,12.56,5.38,2.33
6964,10,18,286,34.78,0.16,0.47,0.47,0,male,55,3.48,1.93,1.8
6965,6,10,31,45.45,0.02,0.5,0.38,0,male,39,7.58,4.54,1.67
6966,4,8,80,20.48,0.51,0,0.14,0,male,53,5.12,2.56,2
6967,8,20,5,44.74,0.68,0,0.18,0,female,18,5.59,2.24,2.5
6968,8,11,0,52.79,0.31,0.89,1,0,male,28,6.6,4.8,1.38
6969,1,2,46,28.84,1,0.5,0.5,0,male,50,28.84,14.42,2
6970,6,13,7,43.67,0.21,0.64,0.09,0,female,45,7.28,3.36,2.17
6971,2,2,221,43.76,0.25,1,0,0,female,26,21.88,21.88,1
6972,1,1,114,6.16,1,0,1,0,male,52,6.16,6.16,1
6973,12,28,150,45.13,0.19,0.43,0.48,0.09,female,50,3.76,1.61,2.33
6974,6,11,25,37.77,0.2,0,0.56,0.11,male,40,6.3,3.43,1.83
6976,6,13,86,42.57,0.4,0.45,0.55,0.09,male,42,7.09,3.27,2.17
6977,4,10,22,44.73,0.14,0.5,0.62,0,male,45,11.18,4.47,2.5
6978,4,12,194,58.24,0.36,1,0.4,0,male,56,14.56,4.85,3
6979,4,7,54,25.05,0.11,0.33,0,0.17,male,37,6.26,3.58,1.75
6980,2,6,103,24.46,0.16,0,0.8,0.2,female,31,12.23,4.08,3
6981,7,16,3,44.86,0.02,0.46,0.38,0.15,female,27,6.41,2.8,2.29
6983,3,6,7,32.5,0.16,0.8,0.4,0,female,23,10.83,5.42,2
6984,8,11,25,41.05,0.05,0.11,0.44,0.33,female,51,5.13,3.73,1.38
6985,3,4,254,21.49,0,0,0.67,0,female,53,7.16,5.37,1.33
6986,16,50,16,48.25,0.58,0,0.5,0,male,29,3.02,0.96,3.12
6987,41,59,4,69.64,0.22,0.76,0.08,0.24,female,33,1.7,1.18,1.44
6988,2,10,94,40.45,0.02,0.25,0,0.88,male,19,20.23,4.04,5
6989,15,29,15,51.27,0.44,0.08,0.29,0.25,female,40,3.42,1.77,1.93
6990,7,13,74,48.47,0.21,0.27,0.73,0.18,male,58,6.92,3.73,1.86
6991,2,4,152,28.11,0.11,0.67,0.33,0,male,39,14.05,7.03,2
6992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
6993,3,10,53,45.3,0.39,0.75,0.38,0.25,male,30,15.1,4.53,3.33
6994,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
6995,24,52,27,59.94,0.05,0.07,0.4,0,male,35,2.5,1.15,2.17
6996,3,6,55,32.1,0.04,0,0.8,0,female,51,10.7,5.35,2
6997,18,34,7,68.32,0.06,0.89,0.07,0.11,male,41,3.8,2.01,1.89
6998,9,25,0,38.65,0.08,0.29,0.48,0,male,28,4.29,1.55,2.78
6999,4,6,23,23.44,0.64,0,0.4,0,male,38,5.86,3.91,1.5
7000,10,25,3,53.69,0.44,0.9,0.62,0.24,female,32,5.37,2.15,2.5
7001,26,50,15,78.66,0.25,0.98,0.48,0.19,male,56,3.03,1.57,1.92
7002,8,20,54,49.9,0,0.41,0.71,0.06,male,36,6.24,2.5,2.5
7003,1,1,0,15.79,0,0,1,0,female,24,15.79,15.79,1
7004,2,22,312,40.3,0.01,0,0.89,0,female,48,20.15,1.83,11
7005,20,30,26,56.23,0.27,0.2,0.44,0.16,female,38,2.81,1.87,1.5
7006,24,47,9,60.17,0.44,0.85,0.41,0.23,female,50,2.51,1.28,1.96
7007,22,30,4,61.32,0.03,0.96,0.48,0.08,male,54,2.79,2.04,1.36
7008,13,19,5,57.62,0.47,0.81,0.38,0.31,male,37,4.43,3.03,1.46
7009,3,7,114,41.81,0.69,0.67,0,0,male,34,13.94,5.97,2.33
7010,7,12,15,64.56,0.01,0.8,0.3,0.3,male,43,9.22,5.38,1.71
7011,3,22,146,52.57,0,0.17,0.61,0,male,23,17.52,2.39,7.33
7012,15,26,52,40.83,0.05,0.18,0.82,0.05,female,39,2.72,1.57,1.73
7013,6,16,82,37.04,0,0.23,0.31,0.08,female,19,6.17,2.31,2.67
7015,2,2,215,11.24,0,0,0.5,0.5,male,45,5.62,5.62,1
7017,12,24,205,41.58,0,0,0.2,0,male,46,3.46,1.73,2
7019,19,47,15,64.34,0.44,0.9,0.54,0.05,female,26,3.39,1.37,2.47
7020,1,1,309,7.45,1,0,1,1,female,42,7.45,7.45,1
7022,2,13,38,22.3,0.03,0,0.18,0,female,44,11.15,1.72,6.5
7024,3,4,252,32.72,0.11,0,0.67,1,female,62,10.91,8.18,1.33
7025,10,16,24,50.54,0.05,0.54,0.15,0,female,54,5.05,3.16,1.6
7026,12,16,3,50.04,0.29,0.69,0.38,0.23,male,62,4.17,3.13,1.33
7027,8,12,11,34.05,0.36,0.1,0.8,0.1,male,78,4.26,2.84,1.5
7028,9,24,36,50.15,0.36,0.5,0.1,0,female,31,5.57,2.09,2.67
7029,15,36,21,49.86,0.19,0.07,0.03,0.27,male,51,3.32,1.38,2.4
7030,3,6,125,34.06,1,1,0.2,0.4,male,55,11.35,5.68,2
7031,3,17,109,52.27,0.25,0.21,0.14,0.64,male,30,17.42,3.07,5.67
7032,3,16,51,35.28,0.21,0.31,0.31,0.15,male,26,11.76,2.21,5.33
7033,21,43,15,65.67,0.05,0.67,0.25,0,female,49,3.13,1.53,2.05
7034,2,28,99,45.84,0.01,0.43,0.3,0,male,26,22.92,1.64,14
7035,4,7,132,40.58,0,0.67,0.33,0,male,53,10.14,5.8,1.75
7036,9,11,71,37.3,0.2,0,0.33,0.33,male,32,4.14,3.39,1.22
7037,15,54,55,62.55,0.06,0.22,0.36,0.42,male,49,4.17,1.16,3.6
7040,29,38,32,65.02,0.06,0.69,0.12,0.03,female,38,2.24,1.71,1.31
7041,3,4,71,24.17,1,0,1,0,male,49,8.06,6.04,1.33
7042,7,13,30,31.81,0.83,0,0.64,0.45,female,29,4.54,2.45,1.86
7043,1,6,138,30.55,0.04,0,1,1,female,39,30.55,5.09,6
7045,14,17,27,54.2,0.18,0.79,0,0.21,male,44,3.87,3.19,1.21
7046,8,11,108,37.8,0.31,0.22,0.78,0.11,female,52,4.72,3.44,1.38
7047,7,10,57,34.77,0.56,0.12,0.38,0,male,36,4.97,3.48,1.43
7048,1,10,316,38.54,0.06,0.75,0.5,0,female,34,38.54,3.85,10
7049,11,19,69,56.96,0.39,0.88,0.38,0.06,female,57,5.18,3,1.73
7050,13,23,296,51.54,0,0.63,0.53,0.05,female,41,3.96,2.24,1.77
7051,21,67,17,60.23,0.05,0.14,0.21,0.2,male,25,2.87,0.9,3.19
7052,8,10,85,45.93,0.14,0.25,0.5,0,female,55,5.74,4.59,1.25
7053,6,10,46,46.79,0.14,0.38,0.12,0.12,male,48,7.8,4.68,1.67
7054,4,8,25,35.31,1,0,0.29,0.14,female,41,8.83,4.41,2
7055,4,8,50,38.02,0.18,1,0,0,male,29,9.51,4.75,2
7056,1,5,352,39.45,0.25,1,0.5,0,female,45,39.45,7.89,5
7057,9,22,53,57.41,0.25,0.78,0.22,0.22,male,35,6.38,2.61,2.44
7059,13,19,62,47.91,0.88,0.62,0.5,0.12,female,25,3.69,2.52,1.46
7060,14,30,30,55.33,0.1,0.92,0.8,0,male,28,3.95,1.84,2.14
7061,1,1,272,13.19,0,0,1,0,female,48,13.19,13.19,1
7062,16,23,5,47.17,0.47,0,0.53,0,male,38,2.95,2.05,1.44
7063,13,25,10,41.88,0.04,0.1,0.57,0.29,female,55,3.22,1.68,1.92
7064,4,11,75,29.13,0.11,0.11,0.44,0,female,44,7.28,2.65,2.75
7065,4,10,10,30.25,0.56,0.38,0.38,0,female,41,7.56,3.02,2.5
7066,3,7,12,30.65,0.44,0,0.33,0,female,30,10.22,4.38,2.33
7067,2,7,141,37.47,0.11,0.33,1,0,male,35,18.73,5.35,3.5
7068,3,5,51,36.95,1,1,0.75,0,female,57,12.32,7.39,1.67
7069,4,29,18,45.23,0.21,0.25,0.46,0,male,46,11.31,1.56,7.25
7070,32,52,22,56.69,1,0.28,0.33,0.23,male,47,1.77,1.09,1.62
7071,1,1,227,22.13,1,1,0,0,female,37,22.13,22.13,1
7072,2,10,70,35.93,1,0.38,0.38,0,male,40,17.96,3.59,5
7073,4,5,134,31.9,0.25,1,0.5,0.25,male,34,7.97,6.38,1.25
7074,29,62,51,64.87,0.01,0.65,0.42,0,male,40,2.24,1.05,2.14
7075,3,4,146,24.9,0,0.33,0.67,0.33,female,20,8.3,6.22,1.33
7076,1,1,141,10.72,1,0,1,0,male,58,10.72,10.72,1
7078,1,2,206,2.72,0,0,0,1,male,38,2.72,1.36,2
7079,7,16,53,33.58,0.02,0,0.46,0,female,72,4.8,2.1,2.29
7080,9,42,55,53.92,0.02,0.03,0.2,0.23,male,31,5.99,1.28,4.67
7081,10,35,69,44.69,0.08,0.28,0.34,0.55,female,64,4.47,1.28,3.5
7082,10,28,69,54.58,0.05,0.57,0.3,0,female,47,5.46,1.95,2.8
7084,14,22,1,41.46,0.25,0.78,0.06,0.06,female,47,2.96,1.88,1.57
7086,8,17,133,36.14,0.25,0.71,0.36,0,female,26,4.52,2.13,2.12
7088,12,18,11,51.46,0.04,0.93,0.93,0.07,female,43,4.29,2.86,1.5
7089,2,4,73,22.33,0,0.67,0.67,0.33,female,39,11.16,5.58,2
7090,9,14,90,39.09,0,0.25,0.08,0.75,male,48,4.34,2.79,1.56
7091,2,4,201,23.14,0.44,0,1,0.33,female,41,11.57,5.79,2
7092,2,5,223,24.58,1,0,0.5,0.25,female,27,12.29,4.92,2.5
7093,3,4,237,18.32,0.11,0,1,0,male,54,6.11,4.58,1.33
7095,3,4,87,32.39,0,1,0.33,0.33,female,27,10.8,8.1,1.33
7096,1,2,241,14.9,0.25,0,0.5,0,female,29,14.9,7.45,2
7097,1,2,360,6.1,0.25,0,0,0,male,22,6.1,3.05,2
7098,4,5,73,20.66,1,0,0.75,0.25,female,41,5.17,4.13,1.25
7099,6,8,89,34.18,0.33,0.29,0.57,0,male,55,5.7,4.27,1.33
7101,1,1,319,31.28,1,1,0,0,female,28,31.28,31.28,1
7103,10,14,22,43.13,0.44,0.17,0.42,0.58,female,58,4.31,3.08,1.4
7104,9,11,51,34.21,0.2,0.11,0.89,0,female,39,3.8,3.11,1.22
7105,29,67,15,63.06,0.09,0.07,0.59,0.39,male,49,2.17,0.94,2.31
7106,3,6,194,21.22,0.36,0.2,0,0.8,male,45,7.07,3.54,2
7107,1,2,225,35.36,0,0.5,1,1,female,18,35.36,17.68,2
7108,4,5,41,25.06,0,0,0.75,0.25,male,51,6.26,5.01,1.25
7110,4,11,220,39.96,0.05,0.33,0.11,0.11,male,50,9.99,3.63,2.75
7113,1,1,10,16.42,1,1,0,0,male,33,16.42,16.42,1
7115,10,24,7,49.89,0.04,0.45,0.25,0.7,male,47,4.99,2.08,2.4
7116,2,2,220,32.11,0.25,1,0,0.5,female,27,16.05,16.05,1
7117,4,18,32,44.39,0.11,0.4,0.13,0,female,49,11.1,2.47,4.5
7118,7,7,84,38.25,0.69,0.67,0.33,0.5,female,46,5.46,5.46,1
7119,26,59,9,58.31,0.15,0.96,0.49,0.2,female,56,2.24,0.99,2.27
7121,6,7,148,25.62,0,0.67,0.67,0.17,female,20,4.27,3.66,1.17
7122,4,8,71,30.12,0.51,0,0.29,0.14,male,44,7.53,3.77,2
7123,2,2,79,15.4,1,0,0.5,0.5,female,35,7.7,7.7,1
7124,30,32,44,58.13,0,0,0.19,0.07,female,38,1.94,1.82,1.07
7125,6,13,88,42.85,0.07,0.82,0.36,0.36,male,33,7.14,3.3,2.17
7126,8,8,65,37.97,0.08,0.14,0.86,0,female,35,4.75,4.75,1
7127,3,4,172,29.94,0.11,0.33,1,0,female,48,9.98,7.49,1.33
7128,3,11,27,33.94,0.2,0,0.44,0.56,female,38,11.31,3.09,3.67
7129,37,55,10,52.58,0.11,0.2,0.48,0.35,male,61,1.42,0.96,1.49
7130,1,6,188,29.09,0,0.2,0.8,0,female,41,29.09,4.85,6
7131,19,26,113,56.59,0.02,0.05,0.23,0.45,female,57,2.98,2.18,1.37
7132,2,8,16,33.57,0.08,0.57,0.29,0,female,39,16.79,4.2,4
7133,1,2,111,28.78,0.25,0,1,0,male,48,28.78,14.39,2
7134,6,11,97,33.67,0.79,0,0.56,0,male,58,5.61,3.06,1.83
7135,22,25,24,57.98,0.23,0.1,0.19,0.38,male,42,2.64,2.32,1.14
7136,1,4,194,13.02,0.44,0,0,1,female,30,13.02,3.25,4
7137,19,36,86,51.97,0.09,0.23,0.23,0.37,male,30,2.74,1.44,1.89
7138,2,6,68,16.69,0,0,0,0.2,female,40,8.35,2.78,3
7139,3,4,1,20.13,0.11,0,0.33,0,female,44,6.71,5.03,1.33
7140,2,7,278,37.32,1,0.17,0.17,0,female,27,18.66,5.33,3.5
7141,12,19,6,38.57,0.04,0.06,0.31,0.31,male,53,3.21,2.03,1.58
7142,1,1,10,3.57,1,0,1,0,female,40,3.57,3.57,1
7143,6,12,34,36.96,0.01,0.4,0.8,0.1,female,34,6.16,3.08,2
7144,16,47,80,60.63,0.03,0.23,0.69,0,male,36,3.79,1.29,2.94
7145,6,11,69,41.58,0.31,0,0.22,0,female,40,6.93,3.78,1.83
7146,8,14,35,53.78,0.34,0.75,0.17,0.17,female,49,6.72,3.84,1.75
7147,10,20,25,35.51,0.28,0.29,0.47,0,male,37,3.55,1.78,2
7149,6,11,101,54.01,0.01,1,0,0.78,male,35,9,4.91,1.83
7150,4,16,68,42.79,0,0.31,0.92,0.38,male,24,10.7,2.67,4
7151,10,18,50,49.33,0.04,0.47,0.13,0.13,male,44,4.93,2.74,1.8
7152,2,5,51,45.38,1,1,0.75,0,female,34,22.69,9.08,2.5
7153,26,48,25,58.47,0.08,0.78,0.88,0,female,34,2.25,1.22,1.85
7154,6,7,107,42.69,0.25,0.5,0.17,0,female,27,7.11,6.1,1.17
7155,2,2,98,27.11,1,0.5,0,0,female,22,13.55,13.55,1
7156,7,8,2,47.37,0.33,0.57,0.57,0,female,23,6.77,5.92,1.14
7157,12,20,10,57.99,0.03,0.88,0.24,0,male,40,4.83,2.9,1.67
7158,1,1,332,4.18,1,0,1,1,female,41,4.18,4.18,1
