customerID,nOrders,nItems,daysSinceLastOrder,margin,returnRatio,shareOwnBrand,shareVoucher,shareSale,gender,age,marginPerOrder,marginPerItem,itemsPerOrder,futureMargin
6701,10,18,29,48.2,0.44,0.4,0.4,0,male,56,4.82,2.68,1.8,41.33
6706,4,6,4,24.34,0.04,0.8,0,0,male,44,6.08,4.06,1.5,48.53
6716,8,14,27,41.15,0.17,0.25,0.42,0.42,female,57,5.14,2.94,1.75,42.05
6724,8,12,47,40.21,0.49,0.4,0.2,0.4,female,35,5.03,3.35,1.5,48.51
6725,22,58,1,62.12,0.05,0.69,0.44,0.19,female,51,2.82,1.07,2.64,56.38
6743,2,2,145,17.8,1,0,0.5,1,female,65,8.9,8.9,1,8.15
6749,11,17,169,37.4,0.05,0,0.43,0,female,42,3.4,2.2,1.55,55.87
6760,1,1,48,21.76,1,1,0,0,male,42,21.76,21.76,1,51
6762,3,4,5,25.09,1,0,0,0.33,female,47,8.36,6.27,1.33,40.53
6764,7,40,34,55.34,0,0.7,0.33,0,male,32,7.91,1.38,5.71,47.38
6801,1,1,207,0.71,1,0,1,0,male,36,0.71,0.71,1,-8.83
6805,2,12,89,43.53,0.01,0.9,0.2,0.4,male,24,21.77,3.63,6,30.62
6818,9,17,116,48.53,0.33,0.79,0.07,0,male,31,5.39,2.85,1.89,21.31
6823,12,13,98,57.94,0.03,0.82,0.27,0.18,female,28,4.83,4.46,1.08,51.85
6836,3,10,169,16.23,0.25,0.38,0.88,0,male,38,5.41,1.62,3.33,41.74
6853,4,8,3,40.1,0.18,0.71,0.57,0,female,58,10.03,5.01,2,70.92
6864,10,12,21,30.28,0.09,0,0.6,0.4,male,26,3.03,2.52,1.2,25.79
6869,8,8,111,36.31,0.51,0,0.57,0.29,male,50,4.54,4.54,1,31.99
6889,2,2,205,33.8,1,0.5,0.5,0.5,female,40,16.9,16.9,1,27.46
6897,3,6,33,36.83,0.04,0,0,0,female,47,12.28,6.14,2,49.05
6904,1,1,182,24.83,1,1,0,0,female,31,24.83,24.83,1,12.72
6908,18,28,15,68.5,0.03,1,0.17,0.13,female,39,3.81,2.45,1.56,59.23
6915,4,6,135,34.39,0.64,0.4,0.2,1,male,24,8.6,5.73,1.5,13.41
6934,3,5,68,37.4,0.56,1,0.75,0,male,22,12.47,7.48,1.67,37.96
6940,11,29,86,65.98,0.04,0.75,0.17,0,male,41,6,2.28,2.64,70.61
6960,2,4,29,42.33,0.11,1,0.33,0,male,40,21.16,10.58,2,40.51
6962,4,12,67,33.15,0.16,0.9,0.4,0,female,18,8.29,2.76,3,36.84
6963,2,2,43,19.63,0,0,0,1,female,57,9.81,9.81,1,37.67
6964,3,5,35,33.98,0.25,0.25,0,0,male,48,11.33,6.8,1.67,34.78
6965,2,2,68,25.71,0.25,0,0.5,0,male,43,12.86,12.86,1,45.45
6966,2,2,142,11.07,1,0,0.5,0,male,50,5.54,5.54,1,20.48
6967,3,4,95,26.17,0.44,0,0,0,female,26,8.72,6.54,1.33,44.74
6968,8,13,1,53,0.67,0.73,0,1,male,34,6.62,4.08,1.62,52.79
6969,1,1,137,6.07,1,0,0,0,male,41,6.07,6.07,1,28.84
6970,12,30,27,48.65,0.04,0.84,0.48,0.08,female,43,4.05,1.62,2.5,43.67
6971,2,2,254,32.93,1,0.5,0.5,0.5,female,35,16.46,16.46,1,43.76
6972,2,2,94,29.19,1,0.5,0.5,0.5,male,54,14.6,14.6,1,6.16
6973,19,35,14,53.06,0.34,0.69,0.38,0.24,female,42,2.79,1.52,1.84,45.13
6974,6,8,7,41.45,0.33,0,0.14,0.29,male,47,6.91,5.18,1.33,37.77
6976,1,2,118,20.94,1,1,0.5,0,male,42,20.94,10.47,2,42.57
6977,7,20,47,55.25,0.09,0.76,0.06,0,male,61,7.89,2.76,2.86,44.73
6978,7,13,55,62.65,0.67,0.73,0.09,0,male,58,8.95,4.82,1.86,58.24
6979,4,5,8,24.99,1,0,0.25,0.25,male,29,6.25,5,1.25,25.05
6980,4,7,18,35.67,0.25,0.5,0.67,0.17,female,44,8.92,5.1,1.75,24.46
6981,8,11,0,34.93,0.2,0.11,0.33,0.44,female,29,4.37,3.18,1.38,44.86
6983,6,7,108,45.26,0.25,0.5,0.33,0.33,female,34,7.54,6.47,1.17,32.5
6984,2,4,47,30.47,1,0.33,0,0.67,female,46,15.23,7.62,2,41.05
6985,7,7,5,29.82,0.11,0,0.5,0,female,52,4.26,4.26,1,21.49
6986,31,50,64,48.18,0.25,0.26,0.5,0,male,21,1.55,0.96,1.61,48.25
6987,21,35,8,68.23,0.2,0.62,0.14,0.21,female,31,3.25,1.95,1.67,69.64
6988,11,41,112,43.1,0.06,0.56,0.24,0.65,male,21,3.92,1.05,3.73,40.45
6989,11,13,50,42.53,0.67,0.18,0.27,0.55,female,35,3.87,3.27,1.18,51.27
6990,7,8,12,40.08,0.33,0.57,0.71,0,male,51,5.73,5.01,1.14,48.47
6991,1,1,180,5.98,0,1,1,0,male,35,5.98,5.98,1,28.11
6992,1,1,126,3.22,1,0,1,0,male,31,3.22,3.22,1,0
6993,6,11,129,40.64,0.2,0,0.44,0.56,male,37,6.77,3.69,1.83,45.3
6994,1,1,359,20.59,0,1,0,0,female,21,20.59,20.59,1,0
6995,10,14,99,33.66,0.03,0,0.5,0.17,male,32,3.37,2.4,1.4,59.94
6996,9,11,18,47.32,0.01,0.11,1,0,female,51,5.26,4.3,1.22,32.1
6997,13,20,48,52.18,0.06,0.94,0.06,0.12,male,44,4.01,2.61,1.54,68.32
6998,6,12,7,26.6,0.16,0.2,0.6,0.3,male,32,4.43,2.22,2,38.65
6999,13,23,44,54.54,0.4,0.63,0.21,0.47,male,48,4.2,2.37,1.77,23.44
7000,6,8,248,38.29,0.08,0.86,0.57,0.14,female,42,6.38,4.79,1.33,53.69
7001,15,26,41,54.54,0.25,0.86,0.41,0.36,male,54,3.64,2.1,1.73,78.66
7002,6,13,20,34.29,0.03,0.18,0.64,0,male,41,5.71,2.64,2.17,49.9
7003,7,12,173,35.46,0.09,0,0.6,0.1,female,18,5.07,2.96,1.71,15.79
7004,1,1,207,12.64,0,0,1,0,female,41,12.64,12.64,1,40.3
7005,1,1,116,18.41,1,0,0,0,female,44,18.41,18.41,1,56.23
7006,10,26,3,49.09,0.4,0.91,0.32,0.36,female,40,4.91,1.89,2.6,60.17
7007,31,47,1,64.72,0.04,0.92,0.15,0.26,male,51,2.09,1.38,1.52,61.32
7008,10,12,1,44.78,0.64,0.3,0.5,0.5,male,34,4.48,3.73,1.2,57.62
7009,4,25,2,60.07,0.51,0.67,0.33,0,male,39,15.02,2.4,6.25,41.81
7010,7,7,145,46.34,0,0.83,0,0.67,male,45,6.62,6.62,1,64.56
7011,8,29,32,50.32,0,0.67,0.46,0.08,male,24,6.29,1.74,3.62,52.57
7012,3,5,108,35.36,0.56,0.25,0.25,0.25,female,38,11.79,7.07,1.67,40.83
7013,4,22,13,27.8,0,0.56,0.72,0,female,29,6.95,1.26,5.5,37.04
7015,3,4,10,19.74,0.11,0,1,0,male,57,6.58,4.93,1.33,11.24
7017,11,23,11,36.33,0,0,0.11,0.11,male,41,3.3,1.58,2.09,41.58
7019,13,40,3,56.39,0.13,0.91,0.52,0.06,female,21,4.34,1.41,3.08,64.34
7020,1,1,222,15,1,1,0,1,female,46,15,15,1,7.45
7022,2,8,356,34.39,0.02,0,0.14,0,female,44,17.2,4.3,4,22.3
7024,4,5,42,21.96,0.25,0,0.25,0.75,female,54,5.49,4.39,1.25,32.72
7025,10,16,13,45.02,0.21,1,0.08,0,female,54,4.5,2.81,1.6,50.54
7026,8,8,8,56.78,0.51,1,0.29,0,male,60,7.1,7.1,1,50.04
7027,43,60,28,65.79,0.21,0,0.4,0.14,male,85,1.53,1.1,1.4,34.05
7028,3,4,70,22.73,1,0.33,0.33,0.33,female,30,7.58,5.68,1.33,50.15
7029,14,17,27,46.8,0.13,0.14,0.07,0.14,male,45,3.34,2.75,1.21,49.86
7030,6,20,26,45.8,0.22,0.18,0.06,0.24,male,64,7.63,2.29,3.33,34.06
7031,1,2,214,11.19,1,0,0,1,male,34,11.19,5.59,2,52.27
7032,3,13,5,37.1,0,0,0.36,0.09,male,26,12.37,2.85,4.33,35.28
7033,23,44,21,57.64,0.16,0.92,0.16,0,female,59,2.51,1.31,1.91,65.67
7034,10,42,5,55.46,0.01,0.37,0.4,0,male,44,5.55,1.32,4.2,45.84
7035,6,8,75,38.59,0.33,0.71,0.43,0.14,male,48,6.43,4.82,1.33,40.58
7036,8,26,103,43.32,0.1,0.55,0.23,0.14,male,35,5.42,1.67,3.25,37.3
7037,3,10,17,35.9,0,0,0.25,0.25,male,37,11.97,3.59,3.33,62.55
7040,6,8,9,32.96,0.33,0.57,0.29,0.14,female,32,5.49,4.12,1.33,65.02
7041,6,6,144,34.32,1,0,0.6,0.6,male,56,5.72,5.72,1,24.17
7042,3,6,164,21.27,1,0,0,0.8,female,35,7.09,3.54,2,31.81
7043,1,2,180,11.3,0,0,1,0,female,39,11.3,5.65,2,30.55
7045,14,16,24,53.89,1,1,0,0.46,male,34,3.85,3.37,1.14,54.2
7046,6,10,80,37.47,0.56,0,0.75,0.38,female,58,6.25,3.75,1.67,37.8
7047,9,11,29,43.78,0.6,0.11,0.11,0.11,male,34,4.86,3.98,1.22,34.77
7048,3,10,56,46.43,0.25,0.88,0.25,0,female,35,15.48,4.64,3.33,38.54
7049,9,12,49,43.22,0.64,0.7,0.7,0.1,female,54,4.8,3.6,1.33,56.96
7050,24,49,14,53.37,0,0.73,0.44,0.15,female,44,2.22,1.09,2.04,51.54
7051,15,42,8,52.29,0.12,0.23,0.06,0.2,male,35,3.49,1.24,2.8,60.23
7052,1,1,307,6.71,1,0,0,0,female,58,6.71,6.71,1,45.93
7053,7,7,14,42.82,0.11,0.5,0.17,0.17,male,49,6.12,6.12,1,46.79
7054,1,5,33,13.18,1,0,0,0,female,39,13.18,2.64,5,35.31
7055,4,8,63,37.62,0.02,1,0.14,0,male,25,9.4,4.7,2,38.02
7056,6,11,6,45.16,0.11,0.56,0.78,0,female,47,7.53,4.11,1.83,39.45
7057,11,31,15,51.25,0.18,0.85,0.27,0.15,male,38,4.66,1.65,2.82,57.41
7059,6,6,14,41.54,1,0.2,0.4,0.4,female,29,6.92,6.92,1,47.91
7060,2,4,209,27.2,0,1,0.67,0,male,31,13.6,6.8,2,55.33
7061,2,5,174,26.31,0,1,0.5,0,female,56,13.15,5.26,2.5,13.19
7062,18,28,70,46.7,0.43,0,0.26,0.13,male,42,2.59,1.67,1.56,47.17
7063,15,30,34,48.55,0.01,0.6,0.36,0.32,female,54,3.24,1.62,2,41.88
7064,1,1,187,23.01,0,1,1,1,female,30,23.01,23.01,1,29.13
7065,1,4,310,21.04,0.11,1,0.33,0,female,37,21.04,5.26,4,30.25
7066,2,2,211,24.82,1,0,1,0,female,42,12.41,12.41,1,30.65
7067,1,5,333,16.61,0,0,1,0,male,27,16.61,3.32,5,37.47
7068,1,2,77,19.63,1,1,0.5,0,female,58,19.63,9.81,2,36.95
7069,1,4,273,17.99,1,0,1,0,male,48,17.99,4.5,4,45.23
7070,21,28,21,53.44,0.91,0.17,0.13,0.39,male,49,2.54,1.91,1.33,56.69
7071,1,1,267,20.68,1,1,1,0,female,29,20.68,20.68,1,22.13
7072,3,7,76,31.13,1,0.5,0.33,0,male,34,10.38,4.45,2.33,35.93
7073,7,7,21,27.16,0.44,0.5,0.67,0.33,male,31,3.88,3.88,1,31.9
7074,19,34,7,71.01,0.01,0.93,0.29,0,male,37,3.74,2.09,1.79,64.87
7075,6,11,21,45.56,0.01,0.67,0.22,0.56,female,28,7.59,4.14,1.83,24.9
7076,3,4,128,19.52,0.44,0,1,0.33,male,55,6.51,4.88,1.33,10.72
7078,1,4,318,27.89,0.11,0,0,1,male,42,27.89,6.97,4,2.72
7079,3,5,4,25.54,0.25,0,0.75,0,female,67,8.51,5.11,1.67,33.58
7080,7,13,1,42.52,0.03,0.36,0.36,0,male,36,6.07,3.27,1.86,53.92
7081,9,26,47,45.95,0.21,0.5,0.23,0.64,female,60,5.11,1.77,2.89,44.69
7082,8,17,4,62.39,0.13,0.86,0.07,0.14,female,48,7.8,3.67,2.12,54.58
7084,4,7,77,37.69,0.11,0.83,0.17,0,female,53,9.42,5.38,1.75,41.46
7086,4,5,172,25.2,0,0,1,0,female,30,6.3,5.04,1.25,36.14
7088,4,5,52,32.63,0.56,0.25,0.5,0,female,41,8.16,6.53,1.25,51.46
7089,2,5,359,37.35,0.25,1,0.5,0,female,49,18.68,7.47,2.5,22.33
7090,4,6,39,25.23,0.04,0.4,0.4,0.8,male,27,6.31,4.21,1.5,39.09
7091,1,2,217,15.82,1,0,0,1,female,36,15.82,7.91,2,23.14
7092,3,7,66,32.85,1,0,0,0.83,female,47,10.95,4.69,2.33,24.58
7093,4,5,68,42.44,0.56,0,1,0,male,59,10.61,8.49,1.25,18.32
7095,1,4,261,9.84,0.11,0,0.33,0.67,female,22,9.84,2.46,4,32.39
7096,1,1,195,17.15,1,0,0,0,female,25,17.15,17.15,1,14.9
7097,4,11,131,37.44,0.31,0.44,0.22,0,male,27,9.36,3.4,2.75,6.1
7098,13,17,79,42.79,0.05,0,0.57,0.07,female,45,3.29,2.52,1.31,20.66
7099,2,4,124,13.79,1,0,0,0.33,male,59,6.89,3.45,2,34.18
7101,4,5,51,58.42,1,0.75,0.5,0.25,female,34,14.61,11.68,1.25,31.28
7103,14,23,36,40.04,0.18,0.16,0.32,0.63,female,54,2.86,1.74,1.64,43.13
7104,14,17,6,45.2,0.13,0.14,0.93,0,female,41,3.23,2.66,1.21,34.21
7105,19,25,43,39.36,0.38,0,0.43,0.48,male,48,2.07,1.57,1.32,63.06
7106,8,10,90,20.31,0.14,0.12,0.25,0.75,male,49,2.54,2.03,1.25,21.22
7107,3,6,214,18.48,0,0.2,1,0,female,29,6.16,3.08,2,35.36
7108,9,11,27,33.24,0.01,0,0.67,0.44,male,52,3.69,3.02,1.22,25.06
7110,7,23,4,52.06,0,0.63,0.37,0,male,58,7.44,2.26,3.29,39.96
7113,2,4,135,19.9,0.44,0,1,0,male,31,9.95,4.97,2,16.42
7115,12,25,35,58.01,0.11,0.57,0.38,0.14,male,41,4.83,2.32,2.08,49.89
7116,1,2,115,39.16,0,1,0,0,female,26,39.16,19.58,2,32.11
7117,2,2,189,31.78,0,0,0,0.5,female,48,15.89,15.89,1,44.39
7118,11,18,5,50.54,0.11,0.87,0.47,0.2,female,45,4.59,2.81,1.64,38.25
7119,36,56,0,63.22,0.22,0.81,0.4,0.28,female,47,1.76,1.13,1.56,58.31
7121,8,18,27,34.28,0.28,0.13,0.13,0.27,female,24,4.29,1.9,2.25,25.62
7122,4,8,7,30.48,0.18,0,0.43,0,male,45,7.62,3.81,2,30.12
7123,9,14,93,36.96,1,0.67,0.5,0.33,female,35,4.11,2.64,1.56,15.4
7124,11,12,1,35,0,0,0.2,0,female,41,3.18,2.92,1.09,58.13
7125,8,8,28,47.15,0.18,1,0.57,0,male,31,5.89,5.89,1,42.85
7126,1,1,301,5.96,0,0,1,0,female,43,5.96,5.96,1,37.97
7127,2,2,306,15.77,1,0,0.5,0,female,53,7.88,7.88,1,29.94
7128,2,4,32,20.61,0.11,0,0.67,0,female,31,10.3,5.15,2,33.94
7129,12,20,15,44.18,0.22,0.12,0.12,0.76,male,61,3.68,2.21,1.67,52.58
7130,2,5,206,31.12,0,0.5,0.75,0.75,female,35,15.56,6.22,2.5,29.09
7131,35,44,0,53.76,0.02,0.05,0.19,0.59,female,46,1.54,1.22,1.26,56.59
7132,3,6,1,20.79,1,0.2,0,0.4,female,31,6.93,3.46,2,33.57
7133,1,2,291,0.97,0.25,0,1,0,male,49,0.97,0.48,2,28.78
7134,12,19,9,41.63,0.39,0,0.19,0,male,54,3.47,2.19,1.58,33.67
7135,11,16,28,45.47,0.59,0.23,0.08,0.31,male,44,4.13,2.84,1.45,57.98
7136,1,4,360,33.77,0.44,0.33,1,0,female,35,33.77,8.44,4,13.02
7137,14,23,31,44.97,0.04,0.21,0.16,0.47,male,25,3.21,1.96,1.64,51.97
7138,7,8,24,34.19,0.51,0,0.29,0,female,46,4.88,4.27,1.14,16.69
7139,6,6,16,32.08,0.04,0.2,0,0,female,43,5.35,5.35,1,20.13
7140,2,4,311,22.65,1,0,0.33,0,female,27,11.32,5.66,2,37.32
7141,16,40,37,53.58,0.02,0.03,0.24,0.03,male,46,3.35,1.34,2.5,38.57
7142,2,4,20,25.9,0.44,0,0.67,0.33,female,43,12.95,6.47,2,3.57
7143,6,8,18,36.55,0.08,0.29,0.71,0.14,female,38,6.09,4.57,1.33,36.96
7144,19,40,2,49.68,0.01,0.42,0.67,0.03,male,30,2.61,1.24,2.11,60.63
7145,12,16,19,39.18,0.09,0,0.38,0.08,female,35,3.27,2.45,1.33,41.58
7146,7,10,25,52.11,0.56,0.38,0.12,0,female,51,7.44,5.21,1.43,53.78
7147,4,6,33,37.85,0.16,0,0,0,male,37,9.46,6.31,1.5,35.51
7149,2,2,233,14.18,0.25,0.5,0,1,male,36,7.09,7.09,1,54.01
7150,2,6,273,23.73,0,0,0.2,0.8,male,35,11.87,3.96,3,42.79
7151,3,7,47,33.78,0.25,0.33,0,1,male,54,11.26,4.83,2.33,49.33
7152,1,1,354,4.45,0,0,1,1,female,28,4.45,4.45,1,45.38
7153,22,47,6,63.25,0.11,0.77,0.82,0.05,female,34,2.88,1.35,2.14,58.47
7154,3,4,97,35.17,0.44,0.33,0,1,female,26,11.72,8.79,1.33,42.69
7155,7,8,17,41.94,0.08,1,0.14,0.57,female,29,5.99,5.24,1.14,27.11
7156,14,23,17,41.16,0.22,0.42,0.26,0,female,27,2.94,1.79,1.64,47.37
7157,14,31,50,57.64,0.04,0.92,0.19,0,male,36,4.12,1.86,2.21,57.99
7158,2,4,211,18.52,0.11,0,0,1,female,44,9.26,4.63,2,4.18
7159,11,16,82,45.67,0.15,0.77,0.69,0.38,female,43,4.15,2.85,1.45,52.51
7160,3,4,85,26.49,0.44,1,0.67,0.33,female,35,8.83,6.62,1.33,43.6
7161,9,11,5,35.36,0.31,0.22,0.33,0.56,male,36,3.93,3.21,1.22,35.74
7162,14,19,16,52.77,0,0.5,0.31,0.06,female,58,3.77,2.78,1.36,56.31
7163,4,5,4,32.64,0.56,0,0.75,0.25,female,28,8.16,6.53,1.25,30.03
7164,21,26,23,43.97,0.17,0.45,0.32,0.55,female,50,2.09,1.69,1.24,49.97
7165,4,12,1,29.91,1,0.5,0.3,0,male,66,7.48,2.49,3,41.5
7166,12,20,45,42.24,0.01,0.06,0.53,0.35,male,36,3.52,2.11,1.67,42.96
7167,6,6,50,26.35,1,0.2,0,0.8,male,44,4.39,4.39,1,37.43
7168,3,8,40,31.85,0.51,0,0.43,0.57,male,35,10.62,3.98,2.67,20.2
7170,1,1,81,28.76,1,0,0,0,male,59,28.76,28.76,1,30.28
7171,2,2,145,14.15,1,0,0,1,female,44,7.08,7.08,1,11.12
7172,11,13,20,36.88,0.13,0.09,0.73,0.09,female,49,3.35,2.84,1.18,45.78
7173,9,22,36,41.46,0.25,0.56,0.17,0,female,42,4.61,1.88,2.44,40.78
7174,2,2,335,10.53,0,0,1,0,female,47,5.26,5.26,1,31.05
7175,7,13,44,31.38,0.83,0.09,0.36,0.27,male,49,4.48,2.41,1.86,28.91
7176,13,23,128,40.39,0.02,0.16,0.21,0.47,male,36,3.11,1.76,1.77,37.39
7177,13,26,10,43.48,0,0.5,0.23,0,male,38,3.34,1.67,2,54.43
7179,3,12,52,40.44,0.25,0.4,0.3,0.8,male,42,13.48,3.37,4,26.05
7180,3,18,136,49.75,0.11,0.47,0.13,0,male,24,16.58,2.76,6,50.79
7181,4,13,106,49.02,1,0.82,0.27,0,male,41,12.26,3.77,3.25,52.24
7182,2,2,230,3.8,1,0,0,1,male,39,1.9,1.9,1,40.42
7184,8,17,24,48.45,0.13,0.21,0,0.71,female,37,6.06,2.85,2.12,55.95
7185,1,4,249,22.1,1,0.67,0.67,0,male,34,22.1,5.53,4,39.52
7186,23,37,12,69.95,0.05,0.94,0.26,0.13,male,48,3.04,1.89,1.61,69.28
7187,26,42,15,70.78,0.01,0.09,0.2,0,female,46,2.72,1.69,1.62,55.13
7188,3,11,74,42.73,0,0.56,0.67,0.11,female,50,14.24,3.88,3.67,22.92
7189,2,4,52,7.56,0.44,0,0,1,male,24,3.78,1.89,2,46.57
7190,3,10,25,35.85,0.14,0.75,0.5,0,female,48,11.95,3.58,3.33,0
7191,7,8,75,42.11,0.51,0,0.29,0.29,female,48,6.02,5.26,1.14,15.92
7192,7,12,8,36.17,0.01,0.7,0.6,0,female,29,5.17,3.01,1.71,57.25
7193,6,11,19,50.78,0.44,1,0.44,0,male,41,8.46,4.62,1.83,48.04
7194,1,1,169,14.24,1,0,1,0,male,53,14.24,14.24,1,12
7196,1,1,43,-4.26,0,0,0,1,male,23,-4.26,-4.26,1,28.81
7197,4,7,10,30.82,0.44,0.83,0.67,0,female,28,7.7,4.4,1.75,14.03
7198,4,5,93,21.17,0.56,0,0.75,0.25,male,59,5.29,4.23,1.25,1.83
7199,14,26,29,46.04,0.03,0.27,0.05,0.91,female,42,3.29,1.77,1.86,39.45
7200,7,12,91,38.94,0.01,0,0.7,0.4,male,49,5.56,3.24,1.71,38.43
7201,8,10,52,38.62,0,0.5,0,0.38,male,46,4.83,3.86,1.25,48.03
7202,23,44,17,55.05,0.12,0.3,0.41,0.24,female,39,2.39,1.25,1.91,57.86
7203,18,32,4,42.69,0.31,0.19,0.37,0.3,male,41,2.37,1.33,1.78,56.16
7204,6,6,91,21.9,0.64,0,1,0,male,39,3.65,3.65,1,20.91
7205,1,1,307,4.84,0,0,0,0,female,59,4.84,4.84,1,43.04
7206,8,8,17,30.01,0.73,0.43,0.43,0.14,female,29,3.75,3.75,1,42.04
7207,14,28,10,47.55,0.09,0.17,0.04,0.13,female,34,3.4,1.7,2,50.7
7208,6,6,46,42,0.36,0.6,0.6,0.4,male,36,7,7,1,38.46
7209,1,1,43,-1.6,1,0,1,0,male,30,-1.6,-1.6,1,8.32
7210,10,11,20,28.8,1,0,0.22,0.78,male,45,2.88,2.62,1.1,18.52
7211,16,38,8,48.26,0.94,0.53,0.28,0.25,male,49,3.02,1.27,2.38,57.05
7212,3,6,38,29.92,0.36,0.4,0.2,0,female,54,9.97,4.99,2,38.44
7213,1,1,324,8.16,0,0,1,0,male,27,8.16,8.16,1,0
7214,23,52,6,55.05,0.26,0.42,0.14,0.16,male,32,2.39,1.06,2.26,60.71
7215,2,5,85,30.67,0.56,0.75,0,0,male,31,15.34,6.13,2.5,32.36
7216,1,1,234,-2.92,1,0,1,0,female,56,-2.92,-2.92,1,0
7217,10,17,4,35.54,0.02,0.07,1,0,male,69,3.55,2.09,1.7,49.55
7218,2,5,52,17.44,0.56,0,0.25,0.75,male,33,8.72,3.49,2.5,36.56
7219,3,5,50,10.94,0.25,0.25,0.25,0.5,male,23,3.65,2.19,1.67,22.18
7220,3,7,17,29.39,0.25,0,0.67,0.33,female,40,9.8,4.2,2.33,62.67
7221,13,34,16,53.95,0.15,0.79,0.57,0.11,female,59,4.15,1.59,2.62,53.93
7222,3,5,170,35.45,0,0.75,0.75,0,male,37,11.82,7.09,1.67,0
7223,10,17,16,44.94,0,0.14,0.29,0,female,53,4.49,2.64,1.7,61.81
7225,2,4,19,36.46,0.44,0.67,0.67,0,female,27,18.23,9.12,2,59.72
7227,3,4,90,23.4,1,0,1,0,male,35,7.8,5.85,1.33,34.34
7228,10,17,23,48.36,1,0.93,0.14,0,male,56,4.84,2.84,1.7,72.96
7229,3,5,171,43.82,0.25,0.75,0.25,0,male,38,14.61,8.76,1.67,16.94
7230,10,47,28,61.23,0.01,0.69,0.46,0.08,male,47,6.12,1.3,4.7,47.51
7231,11,24,71,46.8,0.42,0.9,0.35,0.15,male,36,4.25,1.95,2.18,62.55
7232,7,24,14,51.09,0.16,0.6,0.1,0.1,female,28,7.3,2.13,3.43,38.2
7233,4,5,111,23.86,0.25,0,0.5,0.75,female,47,5.96,4.77,1.25,26.61
7234,6,6,47,28.72,0.16,0,0.4,0.2,female,56,4.79,4.79,1,24.92
7235,4,14,47,39.35,0.06,0.83,0.17,0.08,female,22,9.84,2.81,3.5,17.64
7236,2,2,189,23.6,0.25,0.5,0,0.5,female,34,11.8,11.8,1,59.71
7237,3,6,2,33.19,0,0,1,0.4,female,24,11.06,5.53,2,29.73
7238,9,12,15,44.35,0.16,1,0.2,0.2,female,52,4.93,3.7,1.33,49.88
7239,4,5,40,31.55,1,0,0,0.5,female,49,7.89,6.31,1.25,-0.04
7240,2,2,99,22.63,1,0,0,0.5,female,34,11.31,11.31,1,20.28
7241,6,14,8,34.93,0.44,0.17,0.92,0,female,49,5.82,2.5,2.33,28.89
7243,13,16,43,55.93,0.29,0.77,0.31,0.38,female,36,4.3,3.5,1.23,56.68
7244,6,8,203,38.54,0.51,0.43,0.43,0.29,male,33,6.42,4.82,1.33,17.05
7245,1,2,314,11.85,1,0.5,1,0,female,35,11.85,5.92,2,12.64
7246,4,7,44,40.73,0.25,1,0.17,0.5,female,35,10.18,5.82,1.75,33.18
7247,3,4,98,39.5,0,0.33,0.33,0,male,38,13.17,9.88,1.33,43.52
7248,15,19,3,57.78,0.1,0.75,0.12,0.5,female,27,3.85,3.04,1.27,51.82
7249,6,6,38,22.04,0.36,0.4,0.6,0.2,female,54,3.67,3.67,1,58.26
7250,10,12,21,32.76,0,0.2,0.5,0.2,female,44,3.28,2.73,1.2,33.42
7251,7,12,79,43.44,0.64,0.5,0.3,0.1,female,38,6.21,3.62,1.71,27.62
7252,2,5,26,40.06,0.56,0.5,0.75,0,male,33,20.03,8.01,2.5,33.61
7253,19,38,13,57.56,0.1,0.5,0.25,0.41,male,48,3.03,1.51,2,59.03
7254,6,16,60,45.88,0.09,0.62,0.15,0,male,34,7.65,2.87,2.67,62.42
7255,1,1,215,11.85,0,0,0,1,female,38,11.85,11.85,1,15.63
7256,3,13,16,40.05,0.01,0.55,0.09,0,male,24,13.35,3.08,4.33,40.95
7257,1,1,39,28.14,1,1,0,1,male,28,28.14,28.14,1,31.33
7259,19,31,21,43.51,0.12,0.08,0.81,0,male,55,2.29,1.4,1.63,50.84
7260,8,8,2,47.91,0.18,0.86,0.29,0,female,38,5.99,5.99,1,56.27
7261,1,1,22,1.6,1,0,1,0,male,33,1.6,1.6,1,17.64
7262,1,5,43,22.18,0.06,0,0.75,0,female,33,22.18,4.44,5,22.26
7263,3,10,62,27.49,0.39,0,0.62,0,male,31,9.16,2.75,3.33,28.94
7264,1,1,364,4.48,1,0,1,0,female,27,4.48,4.48,1,15.49
7265,4,6,239,26.8,0.64,0.8,0.6,0,female,22,6.7,4.47,1.5,54.94
7269,1,2,172,15.27,0.25,0,0,0,female,44,15.27,7.63,2,33.94
7270,1,1,158,29.53,1,1,0,0,male,54,29.53,29.53,1,20.99
7271,1,2,316,2.95,0.25,0,1,1,male,59,2.95,1.48,2,11.02
7273,21,59,27,57.45,0.05,0.55,0.27,0.04,male,48,2.74,0.97,2.81,60.45
7277,14,22,3,63.65,0.2,0.83,0.17,0.11,female,43,4.55,2.89,1.57,67.51
7278,10,18,21,42.75,0.11,0,0.33,0.53,male,49,4.28,2.38,1.8,37.58
7279,7,18,15,41.54,0.02,0,0.53,0.07,male,52,5.93,2.31,2.57,19.64
7280,9,31,14,57.53,0.48,0.77,0.19,0,female,38,6.39,1.86,3.44,49.25
7281,12,20,4,44.86,0.28,0,0.18,0,male,40,3.74,2.24,1.67,43.18
7282,3,8,22,32.49,0.02,0.29,0.43,0.43,female,25,10.83,4.06,2.67,54.37
